epoch,lr,step,train_acc,train_auc,train_f1,train_loss,train_precision,train_recall,train_tpr,val_acc,val_auc,val_f1,val_loss,val_precision,val_recall,val_tpr
0,3.9999998989515007e-05,0,,,,0.9132506847381592,,,,,,,,,,
0,4.000024273409508e-05,1,,,,0.9653090238571167,,,,,,,,,,
0,4.00009703298565e-05,2,,,,0.9021382927894592,,,,,,,,,,
0,4.000218177679926e-05,3,,,,0.9075489044189453,,,,,,,,,,
0,4.0003880712902173e-05,4,,,,0.917831540107727,,,,,,,,,,
0,4.000606350018643e-05,5,,,,0.9029880166053772,,,,,,,,,,
0,4.0008733776630834e-05,6,,,,0.9047633409500122,,,,,,,,,,
0,4.0011884266277775e-05,7,,,,0.8811923265457153,,,,,,,,,,
0,4.001552224508487e-05,8,,,,0.8787738084793091,,,,,,,,,,
0,4.001964771305211e-05,9,,,,0.8896136283874512,,,,,,,,,,
0,4.0024257032200694e-05,10,,,,0.8844029903411865,,,,,,,,,,
0,4.002935020253062e-05,11,,,,0.8793984651565552,,,,,,,,,,
0,4.0034927224041894e-05,12,,,,0.85843425989151,,,,,,,,,,
0,4.0040991734713316e-05,13,,,,0.8587087392807007,,,,,,,,,,
0,4.004754009656608e-05,14,,,,0.8709980249404907,,,,,,,,,,
0,4.005457230960019e-05,15,,,,0.9079775810241699,,,,,,,,,,
0,4.006209201179445e-05,16,,,,0.8748701810836792,,,,,,,,,,
0,4.007009556517005e-05,17,,,,0.8659040927886963,,,,,,,,,,
0,4.00785866077058e-05,18,,,,0.853083610534668,,,,,,,,,,
0,4.00875615014229e-05,19,,,,0.8643717765808105,,,,,,,,,,
0,4.0097020246321335e-05,20,,,,0.8773648738861084,,,,,,,,,,
0,4.010696284240112e-05,21,,,,0.866534948348999,,,,,,,,,,
0,4.011739292764105e-05,22,,,,0.8798936605453491,,,,,,,,,,
0,4.0128306864062324e-05,23,,,,0.8406763076782227,,,,,,,,,,
0,4.013970465166494e-05,24,,,,0.8316469788551331,,,,,,,,,,
0,4.015158992842771e-05,25,,,,0.8572868704795837,,,,,,,,,,
0,4.016395905637182e-05,26,,,,0.8447304964065552,,,,,,,,,,
0,4.017681203549728e-05,27,,,,0.8095671534538269,,,,,,,,,,
0,4.019015250378288e-05,28,,,,0.8620286583900452,,,,,,,,,,
0,4.0203973185271025e-05,29,,,,0.8610033988952637,,,,,,,,,,
0,4.0218284993898124e-05,30,,,,0.8423869013786316,,,,,,,,,,
0,4.023307701572776e-05,31,,,,0.816297173500061,,,,,,,,,,
0,4.0248356526717544e-05,32,,,,0.8554181456565857,,,,,,,,,,
0,4.026411988888867e-05,33,,,,0.8307181596755981,,,,,,,,,,
0,4.0280367102241144e-05,34,,,,0.8263026475906372,,,,,,,,,,
0,4.029709816677496e-05,35,,,,0.8295383453369141,,,,,,,,,,
0,4.0314316720468923e-05,36,,,,0.8480944633483887,,,,,,,,,,
0,4.033201912534423e-05,37,,,,0.792319655418396,,,,,,,,,,
0,4.035020901937969e-05,38,,,,0.8418827056884766,,,,,,,,,,
0,4.0368879126617685e-05,39,,,,0.8244643211364746,,,,,,,,,,
