train_tpr,train_f1,train_acc,train_auc,val_tpr_1e4,val_tpr_1e5,val_tpr_1e6,val_tpr_1e7,val_f1,val_acc,val_auc
0.9950694368876665,0.9971395485013965,0.9971314074301988,0.9999982077825862,0.5230006083579016,0.43784326488243375,0.4234724048004969,0.4234724048004969,0.9437226760874365,0.9457849777081986,0.9978621730835081
