epoch,lr,memory,step,train_acc,train_auc,train_f1,train_loss,train_precision,train_recall,train_tpr,val_acc,val_auc,val_f1,val_loss,val_precision,val_recall,val_tpr
0,3.9999998989515007e-05,0.0,0,,,,0.6940715909004211,,,,,,,,,,
0,4.000024273409508e-05,0.0,1,,,,0.6925143599510193,,,,,,,,,,
0,4.00009703298565e-05,0.0,2,,,,0.6922128200531006,,,,,,,,,,
0,4.000218177679926e-05,0.0,3,,,,0.6917798519134521,,,,,,,,,,
0,4.0003880712902173e-05,0.0,4,,,,0.6920861601829529,,,,,,,,,,
0,4.000606350018643e-05,0.0,5,,,,0.6918853521347046,,,,,,,,,,
0,4.0008733776630834e-05,0.0,6,,,,0.6911158561706543,,,,,,,,,,
0,4.0011884266277775e-05,0.0,7,,,,0.6910353899002075,,,,,,,,,,
0,4.001552224508487e-05,0.0,8,,,,0.6910198330879211,,,,,,,,,,
0,4.001964771305211e-05,0.0,9,,,,0.6904919743537903,,,,,,,,,,
0,4.0024257032200694e-05,0.0,10,,,,0.6900639533996582,,,,,,,,,,
0,4.002935020253062e-05,0.0,11,,,,0.6903573274612427,,,,,,,,,,
0,4.0034927224041894e-05,0.0,12,,,,0.6907499432563782,,,,,,,,,,
0,4.0040991734713316e-05,0.0,13,,,,0.6901415586471558,,,,,,,,,,
0,4.004754009656608e-05,0.0,14,,,,0.6875138282775879,,,,,,,,,,
0,4.005457230960019e-05,0.0,15,,,,0.6896559596061707,,,,,,,,,,
0,4.006209201179445e-05,0.0,16,,,,0.6904013156890869,,,,,,,,,,
0,4.007009556517005e-05,0.0,17,,,,0.6892308592796326,,,,,,,,,,
0,4.00785866077058e-05,0.0,18,,,,0.689308762550354,,,,,,,,,,
0,4.00875615014229e-05,0.0,19,,,,0.688443660736084,,,,,,,,,,
0,4.0097020246321335e-05,0.0,20,,,,0.6879591941833496,,,,,,,,,,
0,4.010696284240112e-05,0.0,21,,,,0.6873282194137573,,,,,,,,,,
0,4.011739292764105e-05,0.0,22,,,,0.6881008744239807,,,,,,,,,,
0,4.0128306864062324e-05,0.0,23,,,,0.6869196891784668,,,,,,,,,,
0,4.013970465166494e-05,0.0,24,,,,0.6875320076942444,,,,,,,,,,
0,4.015158992842771e-05,0.0,25,,,,0.6868038177490234,,,,,,,,,,
0,4.016395905637182e-05,0.0,26,,,,0.6870242953300476,,,,,,,,,,
0,4.017681203549728e-05,0.0,27,,,,0.6868942975997925,,,,,,,,,,
0,4.019015250378288e-05,0.0,28,,,,0.6864981651306152,,,,,,,,,,
0,4.0203973185271025e-05,0.0,29,,,,0.6856710910797119,,,,,,,,,,
0,4.0218284993898124e-05,0.0,30,,,,0.6861017346382141,,,,,,,,,,
0,4.023307701572776e-05,0.0,31,,,,0.6852649450302124,,,,,,,,,,
0,4.0248356526717544e-05,0.0,32,,,,0.6834188103675842,,,,,,,,,,
0,4.026411988888867e-05,0.0,33,,,,0.6857120990753174,,,,,,,,,,
0,4.0280367102241144e-05,0.0,34,,,,0.6861209869384766,,,,,,,,,,
0,4.029709816677496e-05,0.0,35,,,,0.6853992938995361,,,,,,,,,,
0,4.0314316720468923e-05,0.0,36,,,,0.6836990118026733,,,,,,,,,,
0,4.033201912534423e-05,0.0,37,,,,0.6845954656600952,,,,,,,,,,
0,4.035020901937969e-05,0.0,38,,,,0.6839465498924255,,,,,,,,,,
0,4.0368879126617685e-05,0.0,39,,,,0.6848857998847961,,,,,,,,,,
0,4.038803672301583e-05,0.0,40,,,,0.6838419437408447,,,,,,,,,,
0,4.040767817059532e-05,0.0,41,,,,0.6830021142959595,,,,,,,,,,
0,4.042780346935615e-05,0.0,42,,,,0.6831653118133545,,,,,,,,,,
0,4.044841625727713e-05,0.0,43,,,,0.6821852922439575,,,,,,,,,,
0,4.046950925840065e-05,0.0,44,,,,0.6815875768661499,,,,,,,,,,
0,4.049108974868432e-05,0.0,45,,,,0.6825075149536133,,,,,,,,,,
0,4.051315409014933e-05,0.0,46,,,,0.6806960105895996,,,,,,,,,,
0,4.053570592077449e-05,0.0,47,,,,0.6820478439331055,,,,,,,,,,
0,4.055873796460219e-05,0.0,48,,,,0.6815763711929321,,,,,,,,,,
0,4.0582257497590035e-05,0.0,49,,,,0.6790570020675659,,,,,,,,,,
0,4.0606260881759226e-05,0.0,50,,,,0.6805113554000854,,,,,,,,,,
0,4.063074811710976e-05,0.0,51,,,,0.6810274720191956,,,,,,,,,,
0,4.065571920364164e-05,0.0,52,,,,0.6798692941665649,,,,,,,,,,
0,4.0681177779333666e-05,0.0,53,,,,0.6801418662071228,,,,,,,,,,
0,4.070711656822823e-05,0.0,54,,,,0.6795003414154053,,,,,,,,,,
0,4.0733542846282944e-05,0.0,55,,,,0.6799993515014648,,,,,,,,,,
0,4.0760452975519e-05,0.0,56,,,,0.6790995597839355,,,,,,,,,,
0,4.07878469559364e-05,0.0,57,,,,0.6809272766113281,,,,,,,,,,
0,4.0815724787535146e-05,0.0,58,,,,0.6781553626060486,,,,,,,,,,
0,4.084408647031523e-05,0.0,59,,,,0.6789364814758301,,,,,,,,,,
0,4.087293564225547e-05,0.0,60,,,,0.6784397959709167,,,,,,,,,,
0,4.0902265027398244e-05,0.0,61,,,,0.677438497543335,,,,,,,,,,
0,4.093208190170117e-05,0.0,62,,,,0.6780498027801514,,,,,,,,,,
0,4.096237898920663e-05,0.0,63,,,,0.6777356863021851,,,,,,,,,,
0,4.099316356587224e-05,0.0,64,,,,0.6773638129234314,,,,,,,,,,
0,4.102443199371919e-05,0.0,65,,,,0.6765188574790955,,,,,,,,,,
0,4.105618427274749e-05,0.0,66,,,,0.6771281361579895,,,,,,,,,,
0,4.1088420402957126e-05,0.0,67,,,,0.6758561730384827,,,,,,,,,,
0,4.112114038434811e-05,0.0,68,,,,0.6759703755378723,,,,,,,,,,
0,4.1154344216920435e-05,0.0,69,,,,0.6761684417724609,,,,,,,,,,
0,4.1188031900674105e-05,0.0,70,,,,0.6745407581329346,,,,,,,,,,
0,4.122220343560912e-05,0.0,71,,,,0.6747685670852661,,,,,,,,,,
0,4.125685882172547e-05,0.0,72,,,,0.6743234395980835,,,,,,,,,,
