train_tpr,train_f1,train_acc,train_auc,val_tpr_1e4,val_tpr_1e5,val_tpr_1e6,val_tpr_1e7,val_f1,val_acc,val_auc
1.0,0.9999981238379522,0.9999981238766712,0.9999999999999999,0.8154888772606027,0.791779936101149,0.5937785832493119,0.5937785832493119,0.8978155578790422,0.9072848245584181,0.998601573315847
