epoch,lr,memory,step,train_acc,train_auc,train_f1,train_loss,train_precision,train_recall,train_tpr,val_acc,val_auc,val_f1,val_loss,val_precision,val_recall,val_tpr
0,3.9999998989515007e-05,0.0,0,,,,0.6885706186294556,,,,,,,,,,
0,4.000024273409508e-05,0.0,1,,,,0.6921993494033813,,,,,,,,,,
0,4.00009703298565e-05,0.0,2,,,,0.692940354347229,,,,,,,,,,
0,4.000218177679926e-05,0.0,3,,,,0.6934773921966553,,,,,,,,,,
0,4.0003880712902173e-05,0.0,4,,,,0.6943860054016113,,,,,,,,,,
0,4.000606350018643e-05,0.0,5,,,,0.6907871961593628,,,,,,,,,,
0,4.0008733776630834e-05,0.0,6,,,,0.6907532811164856,,,,,,,,,,
0,4.0011884266277775e-05,0.0,7,,,,0.6938443183898926,,,,,,,,,,
0,4.001552224508487e-05,0.0,8,,,,0.6880804300308228,,,,,,,,,,
0,4.001964771305211e-05,0.0,9,,,,0.6934415102005005,,,,,,,,,,
0,4.0024257032200694e-05,0.0,10,,,,0.6910029053688049,,,,,,,,,,
0,4.002935020253062e-05,0.0,11,,,,0.6900798082351685,,,,,,,,,,
0,4.0034927224041894e-05,0.0,12,,,,0.6911926865577698,,,,,,,,,,
0,4.0040991734713316e-05,0.0,13,,,,0.6904899477958679,,,,,,,,,,
0,4.004754009656608e-05,0.0,14,,,,0.6928956508636475,,,,,,,,,,
0,4.005457230960019e-05,0.0,15,,,,0.6890137791633606,,,,,,,,,,
0,4.006209201179445e-05,0.0,16,,,,0.690602719783783,,,,,,,,,,
0,4.007009556517005e-05,0.0,17,,,,0.6923301219940186,,,,,,,,,,
0,4.00785866077058e-05,0.0,18,,,,0.6908708214759827,,,,,,,,,,
0,4.00875615014229e-05,0.0,19,,,,0.689302384853363,,,,,,,,,,
0,4.0097020246321335e-05,0.0,20,,,,0.6921875476837158,,,,,,,,,,
0,4.010696284240112e-05,0.0,21,,,,0.6905654668807983,,,,,,,,,,
0,4.011739292764105e-05,0.0,22,,,,0.6875155568122864,,,,,,,,,,
0,4.0128306864062324e-05,0.0,23,,,,0.6920742392539978,,,,,,,,,,
0,4.013970465166494e-05,0.0,24,,,,0.6910901069641113,,,,,,,,,,
0,4.015158992842771e-05,0.0,25,,,,0.6918007135391235,,,,,,,,,,
