train_tpr,train_f1,train_acc,train_auc,val_tpr_1e4,val_tpr_1e5,val_tpr_1e6,val_tpr_1e7,val_f1,val_acc,val_auc
1.0,0.9999981238379522,0.9999981238766712,1.0,0.8173054424633815,0.8061678131873274,0.6538528624728259,0.6538528624728259,0.8994337427520711,0.9086185038968111,0.9991420028980665
