train_tpr,train_f1,train_acc,train_auc,val_tpr_1e4,val_tpr_1e5,val_tpr_1e6,val_tpr_1e7,val_f1,val_acc,val_auc
0.9991294591765134,0.9977293786209672,0.9977242624021133,0.9999995340859846,0.7149353991976483,0.5577195512615981,0.5512318183945307,0.5512318183945307,0.9864070802493597,0.9864292277847735,0.9990189845710786
