val_loss,val_acc,val_f1,val_auc,val_tpr,epoch,step,train_loss,train_acc,train_f1,train_auc,train_tpr
0.649108350276947,0.6017156839370728,0.4442102909088135,0.806865394115448,0.11495066205870771,0,25,,,,,
0.5750119686126709,0.8016692996025085,0.7638720870018005,0.9530949592590332,0.2916928047514671,0,51,,,,,
0.4410732686519623,0.9160506725311279,0.9108942151069641,0.9852336645126343,0.34703467369587115,0,77,,,,,
,,,,,0,99,0.3146727681159973,,,,
0.30491432547569275,0.9442216753959656,0.9422880411148071,0.9917230606079102,0.42522679696639426,0,103,,,,,
0.2113453447818756,0.9534489512443542,0.9525977373123169,0.9923874735832214,0.5059053285960042,0,129,,,,,
,,,,,0,130,,0.8031120896339417,0.7641421556472778,0.9625096917152405,0.3597792410219474
0.1610570251941681,0.952785313129425,0.9519845843315125,0.992583155632019,0.550596964425245,1,156,,,,,
0.14026318490505219,0.9500604867935181,0.9491212368011475,0.9923386573791504,0.5899681282544528,1,182,,,,,
,,,,,1,199,0.0701071247458458,,,,
0.13627976179122925,0.9453256726264954,0.9439181089401245,0.9917371869087219,0.6301781242560774,1,208,,,,,
0.14244499802589417,0.9420010447502136,0.9401925206184387,0.9899296760559082,0.6758056652137716,1,234,,,,,
0.15054257214069366,0.9398186206817627,0.9376117587089539,0.9882277846336365,0.7124975190655819,1,260,,,,,
,,,,,1,261,,0.9861016869544983,0.9861062169075012,0.9989343881607056,0.7622625568962619
0.157643124461174,0.9390209913253784,0.9365367293357849,0.9868829250335693,0.7399851442943468,2,287,,,,,
,,,,,2,299,0.02875729650259018,,,,
0.16546829044818878,0.9394761919975281,0.9366649985313416,0.9863911271095276,0.7566388615156477,2,313,,,,,
0.17220914363861084,0.9410225749015808,0.9379449486732483,0.9864433407783508,0.7696610588898575,2,339,,,,,
0.17494195699691772,0.9422647953033447,0.9393532276153564,0.9848847389221191,0.7806042135042045,2,365,,,,,
0.17971603572368622,0.9431517720222473,0.9400864243507385,0.9853993654251099,0.7891198233435759,2,391,,,,,
,,,,,2,392,,0.9957430958747864,0.995756983757019,0.999939501285553,0.950488469008461
,,,,,3,399,0.01436855923384428,,,,
0.17507973313331604,0.9458340406417847,0.9430767893791199,0.9854507446289062,0.7957182232437814,3,418,,,,,
0.17800892889499664,0.9468082189559937,0.9440072178840637,0.9858661890029907,0.8016328074720726,3,444,,,,,
0.1835271567106247,0.9465721249580383,0.943629264831543,0.9868147969245911,0.8073310068177976,3,470,,,,,
0.18572553992271423,0.9473868012428284,0.94454026222229,0.9858648180961609,0.8119099973477151,3,496,,,,,
,,,,,3,499,0.010483666323125362,,,,
0.18942870199680328,0.9474846124649048,0.9446262121200562,0.985863447189331,0.8161508374688935,3,522,,,,,
,,,,,3,523,,0.9991819858551025,0.9991825222969055,0.9999839663505554,0.9726463941871758
0.1847720742225647,0.9494840502738953,0.946850597858429,0.9859580993652344,0.8196465596606076,4,549,,,,,
0.18815065920352936,0.9493820071220398,0.9467219710350037,0.9861644506454468,0.8231926595579065,4,575,,,,,
,,,,,4,599,0.006054422352463007,,,,
0.19346022605895996,0.9484822154045105,0.9457162618637085,0.9869781136512756,0.8270345461380088,4,601,,,,,
0.19296152889728546,0.9497414827346802,0.9471160769462585,0.9857706427574158,0.8286402663461011,4,627,,,,,
0.197965607047081,0.9492862820625305,0.9466077089309692,0.9858112335205078,0.8311922469929344,4,653,,,,,
,,,,,4,654,,0.99970543384552,0.9997054934501648,0.9999874830245972,0.9771942367334684
0.1941014975309372,0.9506901502609253,0.9481639862060547,0.9858223795890808,0.8336597614916937,5,680,,,,,
,,,,,5,699,0.005064808763563633,,,,
0.1993764340877533,0.9499796628952026,0.947375476360321,0.986028790473938,0.8362032493537285,5,706,,,,,
0.2028278112411499,0.9495691657066345,0.9469180703163147,0.9866399765014648,0.8390316039598237,5,732,,,,,
0.20265233516693115,0.9506241679191589,0.9480887651443481,0.9856383204460144,0.8397647245283232,5,758,,,,,
0.2083756923675537,0.949779748916626,0.9471518993377686,0.9858148097991943,0.8416676705421259,5,784,,,,,
,,,,,5,785,,0.9997992515563965,0.9997992515563965,0.9999892115592957,0.9796261341355397
,,,,,6,799,0.004055861383676529,,,,
0.20382218062877655,0.9515367150306702,0.9490967392921448,0.9856006503105164,0.8430247003038476,6,811,,,,,
0.2103070616722107,0.9504901766777039,0.9479386806488037,0.9857856631278992,0.8448633033106607,6,837,,,,,
0.2132323682308197,0.9500711560249329,0.9474737048149109,0.9863688945770264,0.8473934525676095,6,863,,,,,
0.214205801486969,0.9507262706756592,0.9481995701789856,0.9855915904045105,0.8476934217279042,6,889,,,,,
,,,,,6,899,0.002378538716584444,,,,
0.21843968331813812,0.9502774477005005,0.9477023482322693,0.9856082797050476,0.8491255770261673,6,915,,,,,
,,,,,6,916,,0.9998142719268799,0.9998142719268799,0.9999904632568359,0.9814349915460788
0.21467824280261993,0.9515388607978821,0.9490976929664612,0.9854355454444885,0.8500209850298055,7,942,,,,,
0.2201545536518097,0.9508645534515381,0.9483517408370972,0.9853812456130981,0.8511103959092429,7,968,,,,,
0.22457613050937653,0.9500136971473694,0.94740891456604,0.9862045049667358,0.8535101534139895,7,994,,,,,
,,,,,7,999,0.0021834284998476505,,,,
0.22617529332637787,0.9503306746482849,0.9477598071098328,0.9855033159255981,0.8535593889622151,7,1020,,,,,
0.22878272831439972,0.9502115249633789,0.9476279616355896,0.9853491187095642,0.8543793401215679,7,1046,,,,,
,,,,,7,1047,,0.9998236298561096,0.9998236894607544,0.9999914765357971,0.9830486091513104
0.22571329772472382,0.951172947883606,0.9486916661262512,0.9852778911590576,0.8552622920734102,8,1073,,,,,
,,,,,8,1099,0.00214769528247416,,,,
0.22948108613491058,0.9508347511291504,0.9483181238174438,0.984979510307312,0.8556138700568717,8,1099,,,,,
0.23542504012584686,0.9496776461601257,0.9470354318618774,0.9860004186630249,0.8583803852882517,8,1125,,,,,
0.23848269879817963,0.9497478604316711,0.9471129775047302,0.9854001998901367,0.8582220772698345,8,1151,,,,,
0.2398127019405365,0.9498435258865356,0.9472190141677856,0.9850900769233704,0.8585812770347211,8,1177,,,,,
,,,,,8,1178,,0.9998348951339722,0.9998348951339722,0.9999921917915344,0.9845150006892162
,,,,,9,1199,0.0024743357207626104,,,,
0.2367871105670929,0.9506645798683167,0.9481285810470581,0.9850875735282898,0.8592720727881635,9,1204,,,,,
0.23906537890434265,0.950753927230835,0.9482278227806091,0.9845908284187317,0.8592592128070375,9,1230,,,,,
0.2460693120956421,0.9493415355682373,0.946661651134491,0.9857271313667297,0.8619508921839583,9,1256,,,,,
0.2507941722869873,0.9490289092063904,0.9463147521018982,0.9852210879325867,0.8618803418955872,9,1282,,,,,
,,,,,9,1299,0.001001898548565805,,,,
0.25136539340019226,0.9493032693862915,0.94661945104599,0.984821617603302,0.8619791162470861,9,1308,,,,,
,,,,,9,1309,,0.9998424053192139,0.9998424053192139,0.999992847442627,0.9856746512568659
