val_loss,val_acc,val_f1,val_auc,val_tpr,epoch,step,train_loss,train_acc,train_f1,train_auc,train_tpr
0.6902180910110474,0.5360124707221985,0.6830617785453796,0.944528341293335,0.1655942054477666,0,25,,,,,
0.6842654347419739,0.5599930882453918,0.21530991792678833,0.9748924970626831,0.04869013878902704,0,51,,,,,
0.6727155447006226,0.8473269939422607,0.8209449648857117,0.981473982334137,0.03885237969796542,0,77,,,,,
,,,,,0,99,0.6569854617118835,,,,
0.6499666571617126,0.9464678764343262,0.9479357004165649,0.9876320958137512,0.04107789158520263,0,103,,,,,
0.6098580956459045,0.9583880305290222,0.9592387676239014,0.9916694760322571,0.04722222166477905,0,129,,,,,
,,,,,0,130,,0.7247970700263977,0.6930007338523865,0.8170305490493774,0.0994759272735012
0.5480512976646423,0.9650585055351257,0.9643566012382507,0.9935583472251892,0.05344878465704001,1,156,,,,,
0.47430211305618286,0.9549400210380554,0.9535183906555176,0.9943984746932983,0.057810834695110155,1,182,,,,,
,,,,,1,199,0.4323129653930664,,,,
0.3986113965511322,0.9649479389190674,0.9642121195793152,0.9951125979423523,0.06711192618322288,1,208,,,,,
0.32926711440086365,0.9779230952262878,0.9777604341506958,0.9954650402069092,0.07296437850694312,1,234,,,,,
0.2696625590324402,0.9846382737159729,0.9846529364585876,0.995757520198822,0.08031564293038498,1,260,,,,,
,,,,,1,261,,0.9949945211410522,0.9950074553489685,0.9981732368469238,0.1064827708476441
0.2227282077074051,0.9841213822364807,0.9841222763061523,0.9962241649627686,0.09060914547685392,2,287,,,,,
,,,,,2,299,0.1785561889410019,,,,
0.190884530544281,0.9823197722434998,0.9822604060173035,0.9963662028312683,0.1077221177365565,2,313,,,,,
0.16828691959381104,0.9824963212013245,0.9824343919754028,0.9965153336524963,0.11982210477609233,2,339,,,,,
0.14938461780548096,0.9860804080963135,0.9860572814941406,0.9966404438018799,0.12778502302159817,2,365,,,,,
0.1359121948480606,0.9868440628051758,0.9868425130844116,0.9968162178993225,0.1518058844095326,2,391,,,,,
