train_loss,epoch,step,val_loss,val_acc,val_f1,val_auc,val_tpr,train_acc,train_f1,train_auc,train_tpr,learning_rate
0.6925475597381592,0,9,,,,,,,,,,
0.678169846534729,0,19,,,,,,,,,,
,0,23,0.6636586785316467,0.7928799986839294,0.8284180760383606,0.9406751394271851,0.08451071090504543,,,,,
0.6516281366348267,0,29,,,,,,,,,,
0.6018230319023132,0,39,,,,,,,,,,
,0,47,0.5215116143226624,0.8277599811553955,0.8530676364898682,0.9743276238441467,0.5133008987342932,,,,,
,0,48,,,,,,0.6347900032997131,0.6687647700309753,0.7061604261398315,0.010627371837528692,0.00012112043623346835
0.5138118863105774,1,49,,,,,,,,,,
0.38185882568359375,1,59,,,,,,,,,,
0.22109325230121613,1,69,,,,,,,,,,
,1,72,0.15898539125919342,0.9350699782371521,0.9390288591384888,0.9971973896026611,0.6210722357673469,,,,,
0.10966368019580841,1,79,,,,,,,,,,
0.04694441333413124,1,89,,,,,,,,,,
,1,96,0.02946941927075386,0.9919800162315369,0.9920437932014465,0.999417781829834,0.7185678021624886,,,,,
,1,97,,,,,,0.9452599883079529,0.9464551210403442,0.9855419397354126,0.2510568554423878,0.0005191657110117376
0.021277662366628647,2,99,,,,,,,,,,
0.015309297479689121,2,109,,,,,,,,,,
0.01741701178252697,2,119,,,,,,,,,,
,2,121,0.007310166489332914,0.9986900091171265,0.998691737651825,0.9997718334197998,0.7807054912519126,,,,,
0.0071313329972326756,2,129,,,,,,,,,,
0.0070930346846580505,2,139,,,,,,,,,,
,2,145,0.0036904760636389256,0.9995200037956238,0.9995202422142029,0.9998210668563843,0.8253690783363782,,,,,
,2,146,,,,,,0.9982200264930725,0.9982224702835083,0.9997331500053406,0.8080041220001123,0.0009180555935017765
0.003191005438566208,3,149,,,,,,,,,,
0.002484054071828723,3,159,,,,,,,,,,
0.0023246726486831903,3,169,,,,,,,,,,
,3,170,0.0034408627543598413,0.9996799826622009,0.9996801018714905,0.99994957447052,0.9501627118231116,,,,,
0.004316846840083599,3,179,,,,,,,,,,
0.0018920574802905321,3,189,,,,,,,,,,
,3,194,0.0033914786763489246,0.9999200105667114,0.9999200105667114,0.9999891519546509,0.9885062671835673,,,,,
,3,195,,,,,,0.9996600151062012,0.999660074710846,0.9999425411224365,0.9496514857111823,0.0009829886257648468
0.0012818650575354695,4,199,,,,,,,,,,
0.0014504225691780448,4,209,,,,,,,,,,
0.0018177505116909742,4,219,,,,,,,,,,
,4,219,0.0012771590845659375,0.9999099969863892,0.9999099969863892,0.9999895095825195,0.9888243689555837,,,,,
0.0008453264599665999,4,229,,,,,,,,,,
0.0009809370385482907,4,239,,,,,,,,,,
,4,243,0.002613823628053069,0.9998900294303894,0.9998900294303894,0.9999896287918091,0.988947014373719,,,,,
,4,244,,,,,,0.9998700022697449,0.9998700022697449,0.9999985098838806,0.9984435078858872,0.0008864873670972884
0.0007454805308952928,5,249,,,,,,,,,,
0.0012064282782375813,5,259,,,,,,,,,,
,5,268,0.0014094613725319505,0.9999300241470337,0.9999300241470337,0.9999898672103882,0.9890857390114002,,,,,
0.0014914999483153224,5,269,,,,,,,,,,
0.0010633463971316814,5,279,,,,,,,,,,
0.0008419869118370116,5,289,,,,,,,,,,
,5,292,0.0013970575528219342,0.9999300241470337,0.9999300241470337,0.9999897480010986,0.9891870268708717,,,,,
,5,293,,,,,,0.9998400211334229,0.9998400211334229,0.9999995231628418,0.9996145302587122,0.000713437853846699
0.00032606589957140386,6,299,,,,,,,,,,
0.0006201474461704493,6,309,,,,,,,,,,
,6,317,0.0011579480487853289,0.9999300241470337,0.9999300241470337,0.9999898672103882,0.9892070268708716,,,,,
0.0012467610649764538,6,319,,,,,,,,,,
0.0008306285017170012,6,329,,,,,,,,,,
0.00040552549762651324,6,339,,,,,,,,,,
,6,341,0.0012295243795961142,0.9999300241470337,0.9999300241470337,0.9999898672103882,0.9892472042107732,,,,,
,6,342,,,,,,0.9999300241470337,0.9999300241470337,1.0,0.9999799412340843,0.0004981150268577039
0.0008839726215228438,7,349,,,,,,,,,,
0.0005106469616293907,7,359,,,,,,,,,,
,7,366,0.0011594785610213876,0.9999300241470337,0.9999300241470337,0.9999898672103882,0.9892472042107732,,,,,
0.0006773931672796607,7,369,,,,,,,,,,
0.0005893438355997205,7,379,,,,,,,,,,
0.000389958790037781,7,389,,,,,,,,,,
,7,390,0.001209072070196271,0.9999200105667114,0.9999200105667114,0.9999898672103882,0.9892270268708716,,,,,
,7,391,,,,,,0.9999300241470337,0.9999300241470337,0.9999986886978149,0.9987723691722169,0.0002831657766364515
0.0016539625357836485,8,399,,,,,,,,,,
0.0004686165484599769,8,409,,,,,,,,,,
,8,415,0.001201463514007628,0.9999200105667114,0.9999200105667114,0.9999899864196777,0.9892270268708716,,,,,
,8,415,,,,,,0.9999592900276184,0.9999593496322632,1.0,0.9999588274044796,0.00014635318075306714
