epoch,lr,step,train_acc,train_auc,train_f1,train_loss,train_precision,train_recall,train_tpr,val_acc,val_auc,val_f1,val_loss,val_precision,val_recall,val_tpr
0,3.9999998989515007e-05,0,,,,0.6897364258766174,,,,,,,,,,
0,4.000024273409508e-05,1,,,,0.692699670791626,,,,,,,,,,
0,4.00009703298565e-05,2,,,,0.6895239353179932,,,,,,,,,,
0,4.000218177679926e-05,3,,,,0.6878975629806519,,,,,,,,,,
0,4.0003880712902173e-05,4,,,,0.6933969259262085,,,,,,,,,,
0,4.000606350018643e-05,5,,,,0.6945452094078064,,,,,,,,,,
0,4.0008733776630834e-05,6,,,,0.6919927597045898,,,,,,,,,,
0,4.0011884266277775e-05,7,,,,0.6896364688873291,,,,,,,,,,
0,4.001552224508487e-05,8,,,,0.6915692090988159,,,,,,,,,,
0,4.001964771305211e-05,9,,,,0.6891509294509888,,,,,,,,,,
0,4.0024257032200694e-05,10,,,,0.6928390264511108,,,,,,,,,,
0,4.002935020253062e-05,11,,,,0.6923710107803345,,,,,,,,,,
0,4.0034927224041894e-05,12,,,,0.6916055083274841,,,,,,,,,,
0,4.0040991734713316e-05,13,,,,0.6885083317756653,,,,,,,,,,
0,4.004754009656608e-05,14,,,,0.6898236274719238,,,,,,,,,,
0,4.005457230960019e-05,15,,,,0.6952707767486572,,,,,,,,,,
0,4.006209201179445e-05,16,,,,0.6865041851997375,,,,,,,,,,
0,4.007009556517005e-05,17,,,,0.6926500797271729,,,,,,,,,,
0,4.00785866077058e-05,18,,,,0.6875687837600708,,,,,,,,,,
0,4.00875615014229e-05,19,,,,0.6942459344863892,,,,,,,,,,
0,4.0097020246321335e-05,20,,,,0.6880839467048645,,,,,,,,,,
0,4.010696284240112e-05,21,,,,0.6877073049545288,,,,,,,,,,
0,4.011739292764105e-05,22,,,,0.6892068386077881,,,,,,,,,,
0,4.0128306864062324e-05,23,,,,0.6915971040725708,,,,,,,,,,
0,4.013970465166494e-05,24,,,,0.6929717063903809,,,,,,,,,,
0,4.015158992842771e-05,25,,,,0.6924391984939575,,,,,,,,,,
0,4.016395905637182e-05,26,,,,0.6879459619522095,,,,,,,,,,
0,4.017681203549728e-05,27,,,,0.6932031512260437,,,,,,,,,,
0,4.019015250378288e-05,28,,,,0.6910881996154785,,,,,,,,,,
0,4.0203973185271025e-05,29,,,,0.6863327622413635,,,,,,,,,,
0,4.0218284993898124e-05,30,,,,0.6892008781433105,,,,,,,,,,
0,4.023307701572776e-05,31,,,,0.6886956691741943,,,,,,,,,,
0,4.0248356526717544e-05,32,,,,0.6952115297317505,,,,,,,,,,
0,4.026411988888867e-05,33,,,,0.6932152509689331,,,,,,,,,,
0,4.0280367102241144e-05,34,,,,0.6882166266441345,,,,,,,,,,
0,4.029709816677496e-05,35,,,,0.6876009702682495,,,,,,,,,,
0,4.0314316720468923e-05,36,,,,0.6873060464859009,,,,,,,,,,
0,4.033201912534423e-05,37,,,,0.6868470907211304,,,,,,,,,,
0,4.035020901937969e-05,38,,,,0.6943721771240234,,,,,,,,,,
0,4.0368879126617685e-05,39,,,,0.6932634115219116,,,,,,,,,,
0,4.038803672301583e-05,40,,,,0.6923612356185913,,,,,,,,,,
0,4.040767817059532e-05,41,,,,0.6862757205963135,,,,,,,,,,
0,4.042780346935615e-05,42,,,,0.6961798071861267,,,,,,,,,,
0,4.044841625727713e-05,43,,,,0.6886205077171326,,,,,,,,,,
0,4.046950925840065e-05,44,,,,0.6901487708091736,,,,,,,,,,
0,4.049108974868432e-05,45,,,,0.6837314963340759,,,,,,,,,,
0,4.051315409014933e-05,46,,,,0.6920239329338074,,,,,,,,,,
0,4.053570592077449e-05,47,,,,0.6890455484390259,,,,,,,,,,
0,4.055873796460219e-05,48,,,,0.6907063722610474,,,,,,,,,,
0,4.0582257497590035e-05,49,,,,0.6891260743141174,,,,,,,,,,
0,4.0606260881759226e-05,50,,,,0.6896830201148987,,,,,,,,,,
0,4.063074811710976e-05,51,,,,0.6880471706390381,,,,,,,,,,
0,4.065571920364164e-05,52,,,,0.6887267231941223,,,,,,,,,,
0,4.0681177779333666e-05,53,,,,0.6898559331893921,,,,,,,,,,
0,4.070711656822823e-05,54,,,,0.6897408962249756,,,,,,,,,,
0,4.0733542846282944e-05,55,,,,0.6901613473892212,,,,,,,,,,
0,4.0760452975519e-05,56,,,,0.6943962574005127,,,,,,,,,,
0,4.07878469559364e-05,57,,,,0.6912174820899963,,,,,,,,,,
0,4.0815724787535146e-05,58,,,,0.6890432834625244,,,,,,,,,,
0,4.084408647031523e-05,59,,,,0.6882559061050415,,,,,,,,,,
0,4.087293564225547e-05,60,,,,0.6858115196228027,,,,,,,,,,
0,4.0902265027398244e-05,61,,,,0.6895847320556641,,,,,,,,,,
0,4.093208190170117e-05,62,,,,0.6888872981071472,,,,,,,,,,
0,4.096237898920663e-05,63,,,,0.6880366206169128,,,,,,,,,,
0,4.099316356587224e-05,64,,,,0.6857774257659912,,,,,,,,,,
0,4.102443199371919e-05,65,,,,0.6884156465530396,,,,,,,,,,
0,4.105618427274749e-05,66,,,,0.6909960508346558,,,,,,,,,,
0,4.1088420402957126e-05,67,,,,0.6885011196136475,,,,,,,,,,
0,4.112114038434811e-05,68,,,,0.6914635896682739,,,,,,,,,,
0,4.1154344216920435e-05,69,,,,0.68582683801651,,,,,,,,,,
0,4.1188031900674105e-05,70,,,,0.6891032457351685,,,,,,,,,,
0,4.122220343560912e-05,71,,,,0.6902992725372314,,,,,,,,,,
0,4.125685882172547e-05,72,,,,0.6855522394180298,,,,,,,,,,
0,4.129199805902317e-05,73,,,,0.6865856647491455,,,,,,,,,,
0,4.1327621147502214e-05,74,,,,0.688727855682373,,,,,,,,,,
0,4.13637280871626e-05,75,,,,0.6852100491523743,,,,,,,,,,
0,4.140031887800433e-05,76,,,,0.6877381205558777,,,,,,,,,,
0,4.14373935200274e-05,77,,,,0.6864560842514038,,,,,,,,,,
0,4.1474952013231814e-05,78,,,,0.6839505434036255,,,,,,,,,,
0,4.151299435761757e-05,79,,,,0.6912621855735779,,,,,,,,,,
0,4.1551516915205866e-05,80,,,,0.6869665384292603,,,,,,,,,,
0,4.159052696195431e-05,81,,,,0.6906464099884033,,,,,,,,,,
0,4.16300208598841e-05,82,,,,0.6882813572883606,,,,,,,,,,
0,4.166999497101642e-05,83,,,,0.6858838796615601,,,,,,,,,,
0,4.171045293333009e-05,84,,,,0.6824105978012085,,,,,,,,,,
0,4.1751398384803906e-05,85,,,,0.6890028715133667,,,,,,,,,,
0,4.179282404948026e-05,86,,,,0.6795523762702942,,,,,,,,,,
0,4.1834733565337956e-05,87,,,,0.6877334117889404,,,,,,,,,,
0,4.187712329439819e-05,88,,,,0.6927162408828735,,,,,,,,,,
0,4.192000051261857e-05,89,,,,0.6853505373001099,,,,,,,,,,
0,4.196335794404149e-05,90,,,,0.6881550550460815,,,,,,,,,,
0,4.200719922664575e-05,91,,,,0.6840482950210571,,,,,,,,,,
0,4.205152436043136e-05,92,,,,0.6847750544548035,,,,,,,,,,
0,4.209633334539831e-05,93,,,,0.6872462034225464,,,,,,,,,,
0,4.21416261815466e-05,94,,,,0.6897575855255127,,,,,,,,,,
0,4.2187399230897427e-05,95,,,,0.6900078058242798,,,,,,,,,,
0,4.22336561314296e-05,96,,,,0.6885342001914978,,,,,,,,,,
0,4.228039688314311e-05,97,,,,0.6825751662254333,,,,,,,,,,
0,4.232761784805916e-05,98,,,,0.684442937374115,,,,,,,,,,
0,4.2375322664156556e-05,99,,,,0.6858885288238525,,,,,,,,,,
0,4.242351133143529e-05,100,,,,0.6807124614715576,,,,,,,,,,
0,4.247218384989537e-05,101,,,,0.6845217943191528,,,,,,,,,,
0,4.252133658155799e-05,102,,,,0.6895530223846436,,,,,,,,,,
0,4.257097316440195e-05,103,,,,0.6891862154006958,,,,,,,,,,
0,4.2621089960448444e-05,104,,,,0.6831343173980713,,,,,,,,,,
0,4.267169060767628e-05,105,,,,0.6879805326461792,,,,,,,,,,
0,4.2722775106085464e-05,106,,,,0.6854114532470703,,,,,,,,,,
0,4.277433981769718e-05,107,,,,0.6875258088111877,,,,,,,,,,
0,4.2826388380490243e-05,108,,,,0.6871845722198486,,,,,,,,,,
0,4.287891715648584e-05,109,,,,0.6805295944213867,,,,,,,,,,
0,4.293192978366278e-05,110,,,,0.6849071979522705,,,,,,,,,,
0,4.2985426262021065e-05,111,,,,0.686547577381134,,,,,,,,,,
0,4.3039402953581885e-05,112,,,,0.6866533756256104,,,,,,,,,,
0,4.309385985834524e-05,113,,,,0.6794333457946777,,,,,,,,,,
0,4.314880061428994e-05,114,,,,0.6860156059265137,,,,,,,,,,
0,4.320422522141598e-05,115,,,,0.6827627420425415,,,,,,,,,,
0,4.326013004174456e-05,116,,,,0.6855507493019104,,,,,,,,,,
0,4.3316515075275674e-05,117,,,,0.684298038482666,,,,,,,,,,
0,4.337338395998813e-05,118,,,,0.6864208579063416,,,,,,,,,,
