val_loss,val_acc,val_f1,val_auc,val_tpr,epoch,step,train_loss,train_acc,train_f1,train_auc,train_tpr
,,,,,5,699,0.0036031308118253946,,,,
0.03427049517631531,0.9904940724372864,0.9904110431671143,0.9998750686645508,0.8837019382898538,5,706,,,,,
0.03545491024851799,0.9895709753036499,0.98946613073349,0.999890148639679,0.8861805334859705,5,732,,,,,
0.03285997733473778,0.990649402141571,0.9905667901039124,0.9998961091041565,0.8877527692284122,5,758,,,,,
0.03399963304400444,0.9898389577865601,0.9897376298904419,0.9999055862426758,0.889952960255193,5,784,,,,,
,,,,,5,785,,0.999838650226593,0.999838650226593,0.999992847442627,0.9851161521397471
,,,,,6,799,0.00257387338206172,,,,
0.032844312489032745,0.9901005625724792,0.9900045394897461,0.9999097585678101,0.8911938487988939,6,811,,,,,
0.032617971301078796,0.9900091290473938,0.9899109601974487,0.9999133944511414,0.8924116741269321,6,837,,,,,
0.0341961644589901,0.9890646934509277,0.9889463186264038,0.9999198317527771,0.8936538991156726,6,863,,,,,
0.03249798342585564,0.9897240996360779,0.9896197319030762,0.9999220371246338,0.8944851361498102,6,889,,,,,
,,,,,6,899,0.001778537523932755,,,,
0.03329625353217125,0.989160418510437,0.9890439510345459,0.9999259114265442,0.8956669672203585,6,915,,,,,
,,,,,6,916,,0.9999324679374695,0.9999324679374695,0.9999940395355225,0.987453302637285
0.0327032096683979,0.9892688989639282,0.9891546964645386,0.999927818775177,0.8964051235187518,7,942,,,,,
0.03222520649433136,0.9893986582756042,0.9892871379852295,0.9999288320541382,0.8970709157338655,7,968,,,,,
0.034142620861530304,0.9883095622062683,0.9881735444068909,0.9999323487281799,0.898034088668467,7,994,,,,,
,,,,,7,999,0.0014450899325311184,,,,
0.033019233494997025,0.9887371063232422,0.9886109828948975,0.9999333620071411,0.8986258536847668,7,1020,,,,,
0.03357621654868126,0.9882308840751648,0.9880928993225098,0.9999351501464844,0.8993202591753136,7,1046,,,,,
,,,,,7,1047,,0.9999549984931946,0.9999549984931946,0.9999947547912598,0.9892046868294398
0.03324934467673302,0.9882734417915344,0.9881364703178406,0.9999359846115112,0.8996898425025193,8,1073,,,,,
,,,,,8,1099,0.001409825636073947,,,,
0.03241145983338356,0.98862224817276,0.9884933829307556,0.9999362230300903,0.9000012505599316,8,1099,,,,,
0.03466527536511421,0.9874480962753296,0.9872905611991882,0.9999383687973022,0.9006625636046072,8,1125,,,,,
0.03389140963554382,0.9877331256866455,0.9875827431678772,0.9999389052391052,0.9009848334849989,8,1151,,,,,
0.0342581532895565,0.9874651432037354,0.9873079657554626,0.9999399185180664,0.9014803541804265,8,1177,,,,,
,,,,,8,1178,,0.9999606013298035,0.9999606013298035,0.9999953508377075,0.9903953171424033
,,,,,9,1199,0.0009519162122160196,,,,
0.034127671271562576,0.9874438643455505,0.9872860908508301,0.9999402761459351,0.9017743120135288,9,1204,,,,,
0.03291061148047447,0.9879671335220337,0.987822413444519,0.9999401569366455,0.9020384690493106,9,1230,,,,,
0.03546927124261856,0.9867015480995178,0.9865241646766663,0.9999417066574097,0.9024276628124055,9,1256,,,,,
0.03489253297448158,0.9868908524513245,0.986718475818634,0.9999420642852783,0.9027167931901982,9,1282,,,,,
,,,,,9,1299,0.0007505796966142952,,,,
0.035055048763751984,0.9867291450500488,0.9865525364875793,0.9999427199363708,0.903021584784254,9,1308,,,,,
,,,,,9,1309,,0.999971866607666,0.999971866607666,0.9999958872795105,0.9912636050766601
