val_loss,val_acc,val_f1,val_auc,val_tpr,epoch,step,train_loss,train_acc,train_f1,train_auc,train_tpr,learning_rate
0.08232302218675613,0.9589027762413025,0.9575837254524231,0.9987201690673828,0.7974761654530657,2,391,,,,,,
,,,,,2,392,,0.9979249835014343,0.9979292750358582,0.9999771118164062,0.9689467694940122,0.0010000006295740604
,,,,,3,399,0.012204230763018131,,,,,
0.08476583659648895,0.9563311338424683,0.9548008441925049,0.9987382888793945,0.7995410797674094,3,418,,,,,,
0.08994370698928833,0.9528193473815918,0.9509485960006714,0.998761773109436,0.8010458760971426,3,444,,,,,,
0.10204829275608063,0.9468018412590027,0.9441691040992737,0.9988046288490295,0.8030946617927026,3,470,,,,,,
0.10153669863939285,0.9473782777786255,0.9448079466819763,0.9988058805465698,0.8031651560529947,3,496,,,,,,
,,,,,3,499,0.008422941900789738,,,,,
0.10571478307247162,0.9456808567047119,0.9429260492324829,0.9988172650337219,0.8039571411477481,3,522,,,,,,
,,,,,3,523,,0.9984897375106812,0.9984919428825378,0.9999915957450867,0.9838206544342541,0.0010000006295740604
0.11116630584001541,0.9442259669303894,0.9411685466766357,0.9988323450088501,0.8046123669960481,4,549,,,,,,
0.11442168056964874,0.9429688453674316,0.9397629499435425,0.9988374710083008,0.8050366107213904,4,575,,,,,,
,,,,,4,599,0.006201094947755337,,,,,
0.12898926436901093,0.9379531741142273,0.9340370297431946,0.9988738298416138,0.8066289171875894,4,601,,,,,,
0.12430956214666367,0.9400058388710022,0.9363621473312378,0.9988430142402649,0.8060204371175173,4,627,,,,,,
0.13697141408920288,0.9374469518661499,0.933312177658081,0.9988625645637512,0.8077359487186767,4,653,,,,,,
,,,,,4,654,,0.9992288947105408,0.9992294907569885,0.9999940395355225,0.9877344274368977,0.0010000006295740604
0.13738010823726654,0.9378085732460022,0.933723509311676,0.998849093914032,0.8078057176425595,5,680,,,,,,
,,,,,5,699,0.0032736840657889843,,,,,
0.14255982637405396,0.936866283416748,0.9326468110084534,0.9988394379615784,0.8083886391276868,5,706,,,,,,
0.15402410924434662,0.9339542984962463,0.9293190240859985,0.9988600015640259,0.8094093093688405,5,732,,,,,,
0.15022429823875427,0.9356197714805603,0.9312252998352051,0.9988284111022949,0.8092209250918297,5,758,,,,,,
0.1631391942501068,0.932641863822937,0.9278131723403931,0.9988440871238708,0.8108236448134214,5,784,,,,,,
,,,,,5,785,,0.9997786283493042,0.999778687953949,0.999995231628418,0.9896965821464196,0.0010000006295740604
,,,,,6,799,0.0026130136102437973,,,,,
0.16323162615299225,0.9330205321311951,0.9282487034797668,0.9988234043121338,0.8110396487565998,6,811,,,,,,
0.1684044748544693,0.9321463108062744,0.9272440075874329,0.9988106489181519,0.8117205874919577,6,837,,,,,,
0.17752158641815186,0.9305403232574463,0.9253919124603271,0.9988148212432861,0.8124744678668449,6,863,,,,,,
0.1743776500225067,0.9315974712371826,0.9266120791435242,0.9987685680389404,0.8123991265098832,6,889,,,,,,
,,,,,6,899,0.001842315075919032,,,,,
0.18556073307991028,0.9297065138816833,0.9244285821914673,0.9987760782241821,0.8134465157797569,6,915,,,,,,
,,,,,6,916,,0.9998742938041687,0.9998742938041687,0.9999959468841553,0.9912141339387197,0.0010000006295740604
0.18584252893924713,0.9300596117973328,0.9248367547988892,0.9987518787384033,0.81366785076413,7,942,,,,,,
0.1916048675775528,0.9292662143707275,0.9239192008972168,0.9987400770187378,0.8141155156937057,7,968,,,,,,
0.19969120621681213,0.9281091094017029,0.9225772023200989,0.9987397789955139,0.8147364226894849,7,994,,,,,,
,,,,,7,999,0.0016185357235372066,,,,,
0.19657278060913086,0.929057776927948,0.9236778616905212,0.9986530542373657,0.8145068733296781,7,1020,,,,,,
0.20579911768436432,0.9277347326278687,0.9221426248550415,0.9986369609832764,0.8152837373128431,7,1046,,,,,,
,,,,,7,1047,,0.9998799562454224,0.9998799562454224,0.9999963641166687,0.9921899091037925,0.0010000006295740604
0.20515024662017822,0.9281728863716125,0.9226512312889099,0.9985991716384888,0.8154721126339026,8,1073,,,,,,
,,,,,8,1099,0.0012831833446398377,,,,,
0.2113831490278244,0.9274178147315979,0.9217744469642639,0.998579740524292,0.8159334752483287,8,1099,,,,,,
0.21996483206748962,0.926186203956604,0.9203413724899292,0.9985747337341309,0.8166560457349742,8,1125,,,,,,
0.21715718507766724,0.9271051287651062,0.9214109778404236,0.9985051155090332,0.8165159445494062,8,1151,,,,,,
0.22479164600372314,0.9260777235031128,0.9202145934104919,0.9984500408172607,0.8173249865156711,8,1177,,,,,,
,,,,,8,1178,,0.9998874068260193,0.9998874664306641,0.9999967813491821,0.9931558017791096,0.0010000006295740604
,,,,,9,1199,0.001378035405650735,,,,,
0.22236786782741547,0.9267945885658264,0.9210500717163086,0.9984115958213806,0.8173507166266438,9,1204,,,,,,
0.22848288714885712,0.926033079624176,0.9201622009277344,0.998388946056366,0.8176893163142809,9,1230,,,,,,
0.23819266259670258,0.9246653318405151,0.9185653328895569,0.9983667731285095,0.8183238962117374,9,1256,,,,,,
0.23617756366729736,0.9253630638122559,0.9193806648254395,0.9982768297195435,0.818187671425026,9,1282,,,,,,
,,,,,9,1299,0.0008342425571754575,,,,,
0.24276308715343475,0.9245632290840149,0.9184455871582031,0.9982591867446899,0.8188984539291652,9,1308,,,,,,
,,,,,9,1309,,0.9998874068260193,0.9998874664306641,0.9999971389770508,0.9940107205279543,0.0010000006295740604
