val_loss,val_acc,val_f1,val_auc,val_tpr,epoch,step,train_loss,train_acc,train_f1,train_auc,train_tpr,learning_rate
0.6680204272270203,0.5795877575874329,0.2859950363636017,0.9321647882461548,1.3008733804253809e-05,0,25,,,,,,
0.6035819053649902,0.8193219304084778,0.7845697402954102,0.9761982560157776,0.07627858363678323,0,51,,,,,,
0.47841739654541016,0.9253991842269897,0.9216510057449341,0.9879581928253174,0.17044218294696606,0,77,,,,,,
,,,,,0,99,0.4109119772911072,,,,,
0.32677480578422546,0.9407311677932739,0.93861985206604,0.9912651777267456,0.32757944770011777,0,103,,,,,,
0.2151375710964203,0.9572861790657043,0.9564974308013916,0.9943135976791382,0.4042305107774233,0,129,,,,,,
,,,,,0,130,,0.7410855889320374,0.6551263332366943,0.9445862770080566,0.16035588143748788,0.0010000006295740604
0.1446688324213028,0.9782634377479553,0.9783187508583069,0.9965065717697144,0.49239242061315186,1,156,,,,,,
0.10479757189750671,0.9855188727378845,0.9856300354003906,0.9976197481155396,0.599524696142484,1,182,,,,,,
,,,,,1,199,0.09127367287874222,,,,,
0.08154753595590591,0.9887987971305847,0.988888144493103,0.9982966184616089,0.6871795007283634,1,208,,,,,,
0.0679648295044899,0.9884350895881653,0.9884891510009766,0.9987062811851501,0.7293043966250546,1,234,,,,,,
0.061864692717790604,0.9872205257415771,0.9872279763221741,0.9989124536514282,0.7508089111436425,1,260,,,,,,
,,,,,1,261,,0.9911184310913086,0.9911140203475952,0.9985593557357788,0.6303673144458706,0.0010000006295740604
0.06045564264059067,0.9841107726097107,0.9840319156646729,0.9987989664077759,0.7729110601160051,2,287,,,,,,
,,,,,2,299,0.027757002040743828,,,,,
0.0627100020647049,0.9808158874511719,0.9806139469146729,0.9984729290008545,0.7900907013412035,2,313,,,,,,
0.0685405507683754,0.977080762386322,0.9766920804977417,0.9981236457824707,0.8010574305878972,2,339,,,,,,
0.07400451600551605,0.9741836786270142,0.9736396670341492,0.997604250907898,0.8105387448643863,2,365,,,,,,
0.07968693971633911,0.9715694785118103,0.9708776473999023,0.9971826672554016,0.8156316995165006,2,391,,,,,,
,,,,,2,392,,0.9984728097915649,0.9984750747680664,0.9999464154243469,0.9201186002972522,0.0010000006295740604
,,,,,3,399,0.011383828707039356,,,,,
0.08369746804237366,0.9700571298599243,0.9692771434783936,0.9966503977775574,0.8194167991780481,3,418,,,,,,
0.09031354635953903,0.9677769541740417,0.9668498039245605,0.9963961839675903,0.8225172599538589,3,444,,,,,,
0.09511218965053558,0.9663028717041016,0.9652758240699768,0.9962238073348999,0.8256269122000706,3,470,,,,,,
0.101357102394104,0.9645501375198364,0.9633957147598267,0.9959684610366821,0.8287840521184291,3,496,,,,,,
,,,,,3,499,0.007141610141843557,,,,,
0.10603445768356323,0.9634355902671814,0.9621955156326294,0.9957062005996704,0.8310301511269378,3,522,,,,,,
,,,,,3,523,,0.9991838932037354,0.9991844892501831,0.9999800324440002,0.9622955191912383,0.0010000006295740604
0.10899156332015991,0.9631101489067078,0.9618473649024963,0.995214581489563,0.8332869627229613,4,549,,,,,,
0.11524166911840439,0.9616488218307495,0.9602595567703247,0.9950520992279053,0.8353674034199653,4,575,,,,,,
,,,,,4,599,0.004454291425645351,,,,,
0.1200619637966156,0.9607299566268921,0.9592488408088684,0.9950841069221497,0.8380526865698069,4,601,,,,,,
0.12304365634918213,0.9604044556617737,0.9588857889175415,0.994849443435669,0.8404594688914319,4,627,,,,,,
0.12778626382350922,0.95965576171875,0.9580538272857666,0.994676947593689,0.8423504024779558,4,653,,,,,,
,,,,,4,654,,0.9994015097618103,0.9994018077850342,0.9999878406524658,0.9757204136171109,0.0010000006295740604
0.13029873371124268,0.9596068263053894,0.9580021500587463,0.994167685508728,0.8432716164089886,5,680,,,,,,
,,,,,5,699,0.003405315335839987,,,,,
0.13529588282108307,0.9587177038192749,0.957023561000824,0.9939828515052795,0.8449752781053328,5,706,,,,,,
0.14065402746200562,0.9578115940093994,0.9560132026672363,0.9941692352294922,0.8475811187801504,5,732,,,,,,
0.14051607251167297,0.9582710266113281,0.9565114974975586,0.9939545392990112,0.8494370958878084,5,758,,,,,,
0.14750343561172485,0.9569352269172668,0.9550372362136841,0.9939910173416138,0.8516961210721626,5,784,,,,,,
,,,,,5,785,,0.9996697902679443,0.9996699094772339,0.999992311000824,0.9842227485652545,0.0010000006295740604
,,,,,6,799,0.0026606193277984858,,,,,
0.1471395492553711,0.9576286673545837,0.95579993724823,0.993376612663269,0.8514276524792699,6,811,,,,,,
0.1507149338722229,0.957179844379425,0.9553048610687256,0.9931896924972534,0.8521411067991116,6,837,,,,,,
0.1593198925256729,0.9550378918647766,0.9529536962509155,0.993597149848938,0.8553406883614977,6,863,,,,,,
0.1552208662033081,0.9566225409507751,0.954688549041748,0.9933215379714966,0.8559767060109755,6,889,,,,,,
,,,,,6,899,0.0017662979662418365,,,,,
0.16304151713848114,0.9547549486160278,0.9526407122612,0.9934918284416199,0.8585721067170644,6,915,,,,,,
,,,,,6,916,,0.9997617602348328,0.9997617602348328,0.9999949932098389,0.9899808734710289,0.0010000006295740604
0.16137412190437317,0.955822765827179,0.9538116455078125,0.9929155111312866,0.8572361824589668,7,942,,,,,,
0.16195490956306458,0.9560865163803101,0.9541003108024597,0.9926894903182983,0.8573328439972057,7,968,,,,,,
0.17525653541088104,0.9526002407073975,0.9502658247947693,0.9932855367660522,0.8614335974016761,7,994,,,,,,
,,,,,7,999,0.0017832012381404638,,,,,
0.16893166303634644,0.9546188116073608,0.9524876475334167,0.9929851293563843,0.8615053576210556,7,1020,,,,,,
0.17408335208892822,0.9535701870918274,0.9513330459594727,0.9931058287620544,0.8635512410041941,7,1046,,,,,,
,,,,,7,1047,,0.9997992515563965,0.9997993111610413,0.9999966621398926,0.9932142793312952,0.0010000006295740604
0.17375436425209045,0.9540530443191528,0.9518648386001587,0.992705762386322,0.8624779741519445,8,1073,,,,,,
,,,,,8,1099,0.001509489375166595,,,,,
0.17109569907188416,0.9551612138748169,0.9530811309814453,0.9923950433731079,0.86177723912165,8,1099,,,,,,
0.18791867792606354,0.9506305456161499,0.948087215423584,0.9930890202522278,0.866392568142235,8,1125,,,,,,
0.1821429431438446,0.9524428248405457,0.9500895142555237,0.9928634762763977,0.8667382619498056,8,1151,,,,,,
0.18284651637077332,0.9524917602539062,0.9501427412033081,0.9928544759750366,0.8679016755904283,8,1177,,,,,,
,,,,,8,1178,,0.9998255372047424,0.9998255372047424,0.999997615814209,0.9952396607633965,0.0010000006295740604
,,,,,9,1199,0.0019479759503155947,,,,,
0.18312247097492218,0.9527682662010193,0.9504469037055969,0.9926146268844604,0.8675555354234363,9,1204,,,,,,
0.17915327847003937,0.9541296362876892,0.9519461393356323,0.9922530055046082,0.8664507084747728,9,1230,,,,,,
0.19801761209964752,0.9487693905830383,0.9460196495056152,0.99297034740448,0.8713742941558641,9,1256,,,,,,
0.19403935968875885,0.9500307440757751,0.947419285774231,0.9928359985351562,0.8721230232611515,9,1282,,,,,,
,,,,,9,1299,0.0006885409820824862,,,,,
0.1908043920993805,0.9511814713478088,0.9486932158470154,0.9927211403846741,0.8726092479117968,9,1308,,,,,,
,,,,,9,1309,,0.999864935874939,0.999864935874939,0.9999984502792358,0.9966679871358527,0.0010000006295740604
