epoch,lr,step,train_acc,train_auc,train_f1,train_loss,train_precision,train_recall,train_tpr,val_acc,val_auc,val_f1,val_loss,val_precision,val_recall,val_tpr
0,3.9999998989515007e-05,0,,,,1.1084206104278564,,,,,,,,,,
0,4.000024273409508e-05,1,,,,1.109534740447998,,,,,,,,,,
0,4.00009703298565e-05,2,,,,1.1326594352722168,,,,,,,,,,
0,4.000218177679926e-05,3,,,,1.1525129079818726,,,,,,,,,,
0,4.0003880712902173e-05,4,,,,1.1595146656036377,,,,,,,,,,
0,4.000606350018643e-05,5,,,,1.1369624137878418,,,,,,,,,,
0,4.0008733776630834e-05,6,,,,1.1743993759155273,,,,,,,,,,
0,4.0011884266277775e-05,7,,,,1.0709586143493652,,,,,,,,,,
0,4.001552224508487e-05,8,,,,1.0566842555999756,,,,,,,,,,
0,4.001964771305211e-05,9,,,,1.0773944854736328,,,,,,,,,,
0,4.0024257032200694e-05,10,,,,1.113067388534546,,,,,,,,,,
0,4.002935020253062e-05,11,,,,1.058124303817749,,,,,,,,,,
0,4.0034927224041894e-05,12,,,,1.0337024927139282,,,,,,,,,,
0,4.0040991734713316e-05,13,,,,1.0483243465423584,,,,,,,,,,
0,4.004754009656608e-05,14,,,,1.0689311027526855,,,,,,,,,,
0,4.005457230960019e-05,15,,,,1.0919368267059326,,,,,,,,,,
0,4.006209201179445e-05,16,,,,1.053124189376831,,,,,,,,,,
0,4.007009556517005e-05,17,,,,1.0033924579620361,,,,,,,,,,
0,4.00785866077058e-05,18,,,,1.0649243593215942,,,,,,,,,,
0,4.00875615014229e-05,19,,,,1.0579653978347778,,,,,,,,,,
0,4.0097020246321335e-05,20,,,,1.0961021184921265,,,,,,,,,,
0,4.010696284240112e-05,21,,,,1.00300931930542,,,,,,,,,,
0,4.011739292764105e-05,22,,,,0.9721917510032654,,,,,,,,,,
0,4.0128306864062324e-05,23,,,,1.0235328674316406,,,,,,,,,,
0,4.013970465166494e-05,24,,,,1.0510551929473877,,,,,,,,,,
0,4.015158992842771e-05,25,,,,1.0407345294952393,,,,,,,,,,
0,4.016395905637182e-05,26,,,,1.0268354415893555,,,,,,,,,,
0,4.017681203549728e-05,27,,,,1.0141834020614624,,,,,,,,,,
0,4.019015250378288e-05,28,,,,1.0895746946334839,,,,,,,,,,
0,4.0203973185271025e-05,29,,,,1.0850815773010254,,,,,,,,,,
0,4.0218284993898124e-05,30,,,,1.0135722160339355,,,,,,,,,,
0,4.023307701572776e-05,31,,,,1.0345629453659058,,,,,,,,,,
0,4.0248356526717544e-05,32,,,,1.0076154470443726,,,,,,,,,,
0,4.026411988888867e-05,33,,,,0.9689043164253235,,,,,,,,,,
0,4.0280367102241144e-05,34,,,,0.9881142377853394,,,,,,,,,,
0,4.029709816677496e-05,35,,,,1.0037873983383179,,,,,,,,,,
0,4.0314316720468923e-05,36,,,,1.0240287780761719,,,,,,,,,,
0,4.033201912534423e-05,37,,,,1.0201324224472046,,,,,,,,,,
0,4.035020901937969e-05,38,,,,0.9724571704864502,,,,,,,,,,
0,4.0368879126617685e-05,39,,,,1.0201845169067383,,,,,,,,,,
0,4.038803672301583e-05,40,,,,1.004974603652954,,,,,,,,,,
0,4.040767817059532e-05,41,,,,0.9649175405502319,,,,,,,,,,
0,4.042780346935615e-05,42,,,,0.9733200073242188,,,,,,,,,,
