val_loss,val_acc,val_f1,val_auc,val_tpr,epoch,step,train_loss,train_acc,train_f1,train_auc,train_tpr
0.662994384765625,0.5963724851608276,0.46252545714378357,0.7923283576965332,0.0007403535460958231,0,25,,,,,
0.6094427704811096,0.7012075185775757,0.6368428468704224,0.8864170908927917,0.1936800400629299,0,51,,,,,
0.5079599022865295,0.8740302920341492,0.8605149388313293,0.9771755337715149,0.2908115504494491,0,77,,,,,
,,,,,0,99,0.4115546941757202,,,,
0.3682158291339874,0.8928932547569275,0.8831737041473389,0.9901329278945923,0.36199224403513836,0,103,,,,,
0.26030850410461426,0.9353326559066772,0.9325248599052429,0.9931517839431763,0.4261787115530199,0,129,,,,,
,,,,,0,130,,0.7500178217887878,0.690045177936554,0.9210246205329895,0.2123333923338314
0.1930045783519745,0.947327196598053,0.9456247091293335,0.9941005110740662,0.5293313252275975,1,156,,,,,
0.15764133632183075,0.9495521187782288,0.9479658603668213,0.9944362044334412,0.6169934528480414,1,182,,,,,
,,,,,1,199,0.10364020615816116,,,,
0.139059916138649,0.9523620009422302,0.9509505033493042,0.9945201873779297,0.6513326090896882,1,208,,,,,
0.13085676729679108,0.9509857892990112,0.9493523836135864,0.9943529367446899,0.6662199553680832,1,234,,,,,
0.126119002699852,0.9522173404693604,0.9505749344825745,0.9939366579055786,0.6803611806940062,1,260,,,,,
,,,,,1,261,,0.9866945147514343,0.9866140484809875,0.9988314509391785,0.6422250285142083
0.12623021006584167,0.950860321521759,0.9489548802375793,0.9934308528900146,0.6961883809477207,2,287,,,,,
,,,,,2,299,0.03576356917619705,,,,
0.12859104573726654,0.9493415355682373,0.947216808795929,0.9929164052009583,0.7105500884979663,2,313,,,,,
0.13400183618068695,0.9471017718315125,0.9446643590927124,0.992708683013916,0.7212013611583149,2,339,,,,,
0.13675592839717865,0.9467805624008179,0.9442567825317383,0.9923774003982544,0.7324176165265753,2,365,,,,,
0.13872753083705902,0.946914553642273,0.9443553686141968,0.9923171997070312,0.7423333653989583,2,391,,,,,
,,,,,2,392,,0.9980413317680359,0.9980441331863403,0.9998966455459595,0.8734255266313378
,,,,,3,399,0.01638558879494667,,,,
0.13856719434261322,0.9476739168167114,0.9451607465744019,0.9922491908073425,0.7519279180317223,3,418,,,,,
0.14269603788852692,0.9469826221466064,0.9443438649177551,0.9922717213630676,0.760156265951001,3,444,,,,,
0.14449921250343323,0.9470357894897461,0.9443796873092651,0.9922670722007751,0.7671189195681679,3,470,,,,,
0.14747071266174316,0.9465891122817993,0.9438589215278625,0.9924690127372742,0.773363241910808,3,496,,,,,
,,,,,3,499,0.00981063861399889,,,,
0.148360013961792,0.9468443989753723,0.9441187381744385,0.9927108883857727,0.7789551779800945,3,522,,,,,
,,,,,3,523,,0.998977541923523,0.998978316783905,0.9999650716781616,0.939458524705958
0.14332428574562073,0.9488842487335205,0.946384847164154,0.9926324486732483,0.7851055577282965,4,549,,,,,
0.14804325997829437,0.9479036331176758,0.9452700018882751,0.9928091764450073,0.7905928990930586,4,575,,,,,
,,,,,4,599,0.006038566119968891,,,,
0.1508440226316452,0.9475505948066711,0.9448583722114563,0.9929871559143066,0.7950404633189354,4,601,,,,,
0.15331575274467468,0.9472867846488953,0.9445372223854065,0.9932645559310913,0.7997927141832064,4,627,,,,,
0.15447813272476196,0.9474292993545532,0.9446674585342407,0.9935466051101685,0.8039133477038114,4,653,,,,,
,,,,,4,654,,0.9992889761924744,0.999289333820343,0.9999794960021973,0.961698824667317
0.14750437438488007,0.9498882293701172,0.9474133253097534,0.9933719635009766,0.808025913242642,5,680,,,,,
,,,,,5,699,0.005151606164872646,,,,
0.14979153871536255,0.9495882987976074,0.9470625519752502,0.9934288263320923,0.8124053751345909,5,706,,,,,
0.15220695734024048,0.9493436813354492,0.946767270565033,0.993654191493988,0.8157415645535973,5,732,,,,,
0.15263865888118744,0.9496627449989319,0.9470968842506409,0.9938639402389526,0.8194381982230975,5,758,,,,,
0.15438199043273926,0.9495287537574768,0.9469217658042908,0.9941480159759521,0.8227520627600986,5,784,,,,,
,,,,,5,785,,0.9995028376579285,0.9995030164718628,0.9999867677688599,0.9746338672068776
,,,,,6,799,0.0033545554615557194,,,,
0.14664073288440704,0.9520663619041443,0.949749231338501,0.9938884377479553,0.8259218748929487,6,811,,,,,
0.14883361756801605,0.951830267906189,0.9494714140892029,0.9939108490943909,0.829697118512793,6,837,,,,,
0.15345557034015656,0.9508156180381775,0.9483281373977661,0.9942240715026855,0.8329013936132308,6,863,,,,,
0.15085379779338837,0.951823890209198,0.9494384527206421,0.9943376183509827,0.8362464436738094,6,889,,,,,
,,,,,6,899,0.002418739954009652,,,,
0.153565913438797,0.9512708187103271,0.948819637298584,0.9946375489234924,0.8393701618477083,6,915,,,,,
,,,,,6,916,,0.9996622800827026,0.9996623992919922,0.9999911785125732,0.98255701157968
0.14615380764007568,0.9537701606750488,0.9515804052352905,0.994350016117096,0.8418232940806368,7,942,,,,,
0.14712423086166382,0.9538722634315491,0.9516884088516235,0.9942811727523804,0.8454410233741326,7,968,,,,,
0.15538565814495087,0.9515430927276611,0.9491124153137207,0.9946941137313843,0.8488107108204686,7,994,,,,,
,,,,,7,999,0.002554700244218111,,,,
0.14986246824264526,0.9533596038818359,0.9511144161224365,0.9947243928909302,0.8513920538753101,7,1020,,,,,
0.1520247459411621,0.9528214335441589,0.9505182504653931,0.994983434677124,0.8542931700782446,7,1046,,,,,
,,,,,7,1047,,0.999731719493866,0.9997317790985107,0.999994158744812,0.9882310856525848
0.14673976600170135,0.9547570943832397,0.9526472687721252,0.9947432279586792,0.8564050367754071,8,1073,,,,,
,,,,,8,1099,0.0020002101082354784,,,,
0.1452741026878357,0.955527126789093,0.9534918665885925,0.9945504069328308,0.8591312418419903,8,1099,,,,,
0.1570778638124466,0.9520982503890991,0.9497162103652954,0.9950555562973022,0.8623670827106621,8,1125,,,,,
0.15069633722305298,0.9540657997131348,0.9518822431564331,0.9950725436210632,0.8647975879289584,8,1151,,,,,
0.14997996389865875,0.9544827342033386,0.9523385167121887,0.9952229261398315,0.8672877161584732,8,1177,,,,,
,,,,,8,1178,,0.9997729659080505,0.9997730255126953,0.9999963641166687,0.9923125741498435
,,,,,9,1199,0.0026618049014359713,,,,
0.14749711751937866,0.9555526375770569,0.953511118888855,0.9950574636459351,0.8693415696708887,9,1204,,,,,
0.14400944113731384,0.9569543600082397,0.9550437927246094,0.9947938323020935,0.8708844644258247,9,1230,,,,,
0.1576092541217804,0.9529682397842407,0.9506685733795166,0.9953287243843079,0.8746643053571488,9,1256,,,,,
0.15239748358726501,0.9545082449913025,0.9523616433143616,0.995383620262146,0.876911336893439,9,1282,,,,,
,,,,,9,1299,0.0009160335175693035,,,,
0.14844687283039093,0.9559546709060669,0.9539464712142944,0.9954231977462769,0.8786562120571776,9,1308,,,,,
,,,,,9,1309,,0.9998086094856262,0.999808669090271,0.9999977946281433,0.9955061565522798
