epoch,lr,memory,step,train_acc,train_auc,train_f1,train_loss,train_precision,train_recall,train_tpr,val_acc,val_auc,val_f1,val_loss,val_precision,val_recall,val_tpr
0,3.9999998989515007e-05,0.0,0,,,,0.8634421825408936,,,,,,,,,,
0,4.000024273409508e-05,0.0,1,,,,0.876109778881073,,,,,,,,,,
0,4.00009703298565e-05,0.0,2,,,,0.8758867979049683,,,,,,,,,,
0,4.000218177679926e-05,0.0,3,,,,0.8696741461753845,,,,,,,,,,
0,4.0003880712902173e-05,0.0,4,,,,0.8899872303009033,,,,,,,,,,
0,4.000606350018643e-05,0.0,5,,,,0.8629639744758606,,,,,,,,,,
0,4.0008733776630834e-05,0.0,6,,,,0.8604198098182678,,,,,,,,,,
0,4.0011884266277775e-05,0.0,7,,,,0.8761496543884277,,,,,,,,,,
0,4.001552224508487e-05,0.0,8,,,,0.8554816246032715,,,,,,,,,,
0,4.001964771305211e-05,0.0,9,,,,0.8389856815338135,,,,,,,,,,
0,4.0024257032200694e-05,0.0,10,,,,0.8579237461090088,,,,,,,,,,
0,4.002935020253062e-05,0.0,11,,,,0.8640628457069397,,,,,,,,,,
0,4.0034927224041894e-05,0.0,12,,,,0.8582737445831299,,,,,,,,,,
0,4.0040991734713316e-05,0.0,13,,,,0.8172074556350708,,,,,,,,,,
0,4.004754009656608e-05,0.0,14,,,,0.8583944439888,,,,,,,,,,
0,4.005457230960019e-05,0.0,15,,,,0.8320937156677246,,,,,,,,,,
0,4.006209201179445e-05,0.0,16,,,,0.8615858554840088,,,,,,,,,,
0,4.007009556517005e-05,0.0,17,,,,0.8133437037467957,,,,,,,,,,
0,4.00785866077058e-05,0.0,18,,,,0.8380703330039978,,,,,,,,,,
0,4.00875615014229e-05,0.0,19,,,,0.8081939220428467,,,,,,,,,,
0,4.0097020246321335e-05,0.0,20,,,,0.8507897853851318,,,,,,,,,,
0,4.010696284240112e-05,0.0,21,,,,0.812770664691925,,,,,,,,,,
0,4.011739292764105e-05,0.0,22,,,,0.804610013961792,,,,,,,,,,
0,4.0128306864062324e-05,0.0,23,,,,0.8221598863601685,,,,,,,,,,
0,4.013970465166494e-05,0.0,24,,,,0.8112136125564575,,,,,,,,,,
0,4.015158992842771e-05,0.0,25,,,,0.7709805965423584,,,,,,,,,,
0,4.016395905637182e-05,0.0,26,,,,0.7737411260604858,,,,,,,,,,
0,4.017681203549728e-05,0.0,27,,,,0.8255437612533569,,,,,,,,,,
0,4.019015250378288e-05,0.0,28,,,,0.8408694267272949,,,,,,,,,,
0,4.0203973185271025e-05,0.0,29,,,,0.7881830334663391,,,,,,,,,,
0,4.0218284993898124e-05,0.0,30,,,,0.831963300704956,,,,,,,,,,
0,4.023307701572776e-05,0.0,31,,,,0.8294413685798645,,,,,,,,,,
0,4.0248356526717544e-05,0.0,32,,,,0.8279182314872742,,,,,,,,,,
0,4.026411988888867e-05,0.0,33,,,,0.8036233186721802,,,,,,,,,,
0,4.0280367102241144e-05,0.0,34,,,,0.8363734483718872,,,,,,,,,,
0,4.029709816677496e-05,0.0,35,,,,0.8047186136245728,,,,,,,,,,
0,4.0314316720468923e-05,0.0,36,,,,0.8102214932441711,,,,,,,,,,
0,4.033201912534423e-05,0.0,37,,,,0.7893961071968079,,,,,,,,,,
0,4.035020901937969e-05,0.0,38,,,,0.7879092693328857,,,,,,,,,,
0,4.0368879126617685e-05,0.0,39,,,,0.8017256259918213,,,,,,,,,,
0,4.038803672301583e-05,0.0,40,,,,0.7805319428443909,,,,,,,,,,
0,4.040767817059532e-05,0.0,41,,,,0.8267565965652466,,,,,,,,,,
0,4.042780346935615e-05,0.0,42,,,,0.8222776055335999,,,,,,,,,,
0,4.044841625727713e-05,0.0,43,,,,0.7877480983734131,,,,,,,,,,
0,4.046950925840065e-05,0.0,44,,,,0.7633957266807556,,,,,,,,,,
0,4.049108974868432e-05,0.0,45,,,,0.8115063905715942,,,,,,,,,,
0,4.051315409014933e-05,0.0,46,,,,0.8133633136749268,,,,,,,,,,
0,4.053570592077449e-05,0.0,47,,,,0.8087401390075684,,,,,,,,,,
0,4.055873796460219e-05,0.0,48,,,,0.7797105312347412,,,,,,,,,,
0,4.0582257497590035e-05,0.0,49,,,,0.8005433082580566,,,,,,,,,,
0,4.0606260881759226e-05,0.0,50,,,,0.7984468936920166,,,,,,,,,,
0,4.063074811710976e-05,0.0,51,,,,0.7950470447540283,,,,,,,,,,
0,4.065571920364164e-05,0.0,52,,,,0.7968367338180542,,,,,,,,,,
0,4.0681177779333666e-05,0.0,53,,,,0.7779759168624878,,,,,,,,,,
0,4.070711656822823e-05,0.0,54,,,,0.7721877694129944,,,,,,,,,,
0,4.0733542846282944e-05,0.0,55,,,,0.7997745871543884,,,,,,,,,,
0,4.0760452975519e-05,0.0,56,,,,0.7896445989608765,,,,,,,,,,
0,4.07878469559364e-05,0.0,57,,,,0.7515092492103577,,,,,,,,,,
0,4.0815724787535146e-05,0.0,58,,,,0.770885705947876,,,,,,,,,,
0,4.084408647031523e-05,0.0,59,,,,0.7433890104293823,,,,,,,,,,
0,4.087293564225547e-05,0.0,60,,,,0.7702401876449585,,,,,,,,,,
0,4.0902265027398244e-05,0.0,61,,,,0.7577853798866272,,,,,,,,,,
0,4.093208190170117e-05,0.0,62,,,,0.7924400568008423,,,,,,,,,,
0,4.096237898920663e-05,0.0,63,,,,0.7758806347846985,,,,,,,,,,
0,4.099316356587224e-05,0.0,64,,,,0.7891297340393066,,,,,,,,,,
0,4.102443199371919e-05,0.0,65,,,,0.7556804418563843,,,,,,,,,,
0,4.105618427274749e-05,0.0,66,,,,0.7813646197319031,,,,,,,,,,
0,4.1088420402957126e-05,0.0,67,,,,0.7696168422698975,,,,,,,,,,
0,4.112114038434811e-05,0.0,68,,,,0.7873421311378479,,,,,,,,,,
