val_loss,val_acc,val_f1,val_auc,val_tpr,epoch,step,train_loss,train_acc,train_f1,train_auc,train_tpr
0.6619909405708313,0.5872239470481873,0.29706957936286926,0.9470181465148926,0.311050539963932,0,25,,,,,
0.5985138416290283,0.6925524473190308,0.5570877194404602,0.9680059552192688,0.3002542754661188,0,51,,,,,
0.48440203070640564,0.8378466367721558,0.8113179802894592,0.9737597703933716,0.29974316646838933,0,77,,,,,
,,,,,0,99,0.3619527220726013,,,,
0.35442543029785156,0.9093695282936096,0.9030119776725769,0.9854016304016113,0.3212902870799915,0,103,,,,,
0.25023511052131653,0.9315145611763,0.9281857013702393,0.9935927987098694,0.3613117550863572,0,129,,,,,
,,,,,0,130,,0.76288241147995,0.6938381195068359,0.9698624014854431,0.3092412645152736
0.18445530533790588,0.9469465017318726,0.9452432990074158,0.9943690299987793,0.40879772745720633,1,156,,,,,
0.1486182063817978,0.9548273086547852,0.9537400007247925,0.9945627450942993,0.44342996211644237,1,182,,,,,
,,,,,1,199,0.07970613241195679,,,,
0.12877248227596283,0.9551804065704346,0.9540973901748657,0.9946921467781067,0.469397912561283,1,208,,,,,
0.11608624458312988,0.9602023959159851,0.959163248538971,0.9947601556777954,0.4956753723983446,1,234,,,,,
0.10891392827033997,0.9597408175468445,0.9586630463600159,0.9948831796646118,0.5104699246705521,1,260,,,,,
,,,,,1,261,,0.9949063062667847,0.9949213862419128,0.9987942576408386,0.6011882074994653
0.1044515073299408,0.959383487701416,0.9582700729370117,0.9949768781661987,0.535660245585323,2,287,,,,,
,,,,,2,299,0.035367999225854874,,,,
0.10480234026908875,0.9571840763092041,0.9559029936790466,0.9950287342071533,0.5573321358255041,2,313,,,,,
0.10561005771160126,0.9562864899635315,0.9548941254615784,0.995081901550293,0.5723258303349354,2,339,,,,,
0.10845597833395004,0.9546103477478027,0.953068196773529,0.9951079487800598,0.5840508465284213,2,365,,,,,
0.11023911833763123,0.95387864112854,0.9522750973701477,0.995153546333313,0.5917799788003137,2,391,,,,,
,,,,,2,392,,0.9974353313446045,0.997441828250885,0.9992027878761292,0.7432717011426023
,,,,,3,399,0.024451859295368195,,,,
0.11199305951595306,0.9534127712249756,0.9517390131950378,0.9951851963996887,0.5996534984819984,3,418,,,,,
0.12052273005247116,0.951160192489624,0.9492734670639038,0.9952068328857422,0.6100998953933728,3,444,,,,,
0.13290975987911224,0.9495245218276978,0.9474776983261108,0.9953165054321289,0.6197516364626909,3,470,,,,,
0.14134164154529572,0.9486183524131775,0.9464769959449768,0.9953307509422302,0.6287229055311679,3,496,,,,,
,,,,,3,499,0.02125534415245056,,,,
0.14245283603668213,0.9487693905830383,0.9466422200202942,0.9952957034111023,0.6379277434075981,3,522,,,,,
,,,,,3,523,,0.9976323246955872,0.9976378679275513,0.9995203018188477,0.8345326210242833
0.14846716821193695,0.9471655488014221,0.9448780417442322,0.9953382015228271,0.6457451919242655,4,549,,,,,
0.15810374915599823,0.9450831413269043,0.9425748586654663,0.9953343272209167,0.6523133302370506,4,575,,,,,
,,,,,4,599,0.016792895272374153,,,,
0.1784004271030426,0.9386317133903503,0.9353671669960022,0.9954044222831726,0.6578313149809535,4,601,,,,,
