epoch,lr,memory,step,train_acc,train_auc,train_f1,train_loss,train_precision,train_recall,train_tpr,val_acc,val_auc,val_f1,val_loss,val_precision,val_recall,val_tpr
0,4.002221248811111e-05,47524352.0,9,,,,0.6906013488769531,,,,,,,,,,
0,4.009899203083478e-05,47524352.0,19,,,,0.689944863319397,,,,,,,,,,
0,4.023060682811774e-05,47524352.0,29,,,,0.686472475528717,,,,,,,,,,
0,4.0417038690065965e-05,47524352.0,39,,,,0.6842941045761108,,,,,,,,,,
0,4.065826942678541e-05,47524352.0,49,,,,0.683138370513916,,,,,,,,,,
0,4.095426993444562e-05,47524352.0,59,,,,0.6800816059112549,,,,,,,,,,
0,4.130500747123733e-05,47524352.0,69,,,,0.6776368618011475,,,,,,,,,,
0,4.171044201939367e-05,47524352.0,79,,,,0.6761547327041626,,,,,,,,,,
0,4.217052264721133e-05,47524352.0,89,,,,0.6749553680419922,,,,,,,,,,
0,4.268520206096582e-05,47524352.0,99,,,,0.6693248748779297,,,,,,,,,,
0,4.3254418415017426e-05,47524352.0,109,,,,0.6672064065933228,,,,,,,,,,
0,4.387810986372642e-05,47524352.0,119,,,,0.6662929058074951,,,,,,,,,,
0,4.455620364751667e-05,47524352.0,129,,,,0.6626579165458679,,,,,,,,,,
0,4.528861973085441e-05,47524352.0,139,,,,0.6563889980316162,,,,,,,,,,
0,4.6075278078205884e-05,47524352.0,149,,,,0.6541620492935181,,,,,,,,,,
0,4.691608410212211e-05,47524352.0,159,,,,0.6504570841789246,,,,,,,,,,
0,4.7810950491111726e-05,47524352.0,169,,,,0.6441625356674194,,,,,,,,,,
0,4.87597644678317e-05,47524352.0,179,,,,0.6379115581512451,,,,,,,,,,
0,4.976242780685425e-05,47524352.0,189,,,,0.6371543407440186,,,,,,,,,,
0,5.0818816816899925e-05,47524352.0,199,,,,0.6290661692619324,,,,,,,,,,
0,5.1928815082646906e-05,47524352.0,209,,,,0.6206637620925903,,,,,,,,,,
0,5.309229527483694e-05,47524352.0,219,,,,0.6126804351806641,,,,,,,,,,
0,5.430912642623298e-05,47524352.0,229,,,,0.6076478958129883,,,,,,,,,,
0,5.557916665566154e-05,47524352.0,239,,,,0.5965114831924438,,,,,,,,,,
0,5.690227044397034e-05,47524352.0,249,,,,0.586001992225647,,,,,,,,,,
0,5.827829227200709e-05,47524352.0,259,,,,0.5796319842338562,,,,,,,,,,
0,5.9707068430725485e-05,47524352.0,269,,,,0.5634109377861023,,,,,,,,,,
0,6.1188438849058e-05,47524352.0,279,,,,0.556654155254364,,,,,,,,,,
0,6.272223254200071e-05,47524352.0,289,,,,0.5371928215026855,,,,,,,,,,
0,6.430826761061326e-05,47524352.0,299,,,,0.5265840888023376,,,,,,,,,,
0,6.594638398382813e-05,47524352.0,309,,,,0.5141228437423706,,,,,,,,,,
0,6.763637065887451e-05,47524352.0,319,,,,0.49310019612312317,,,,,,,,,,
0,6.937804573681206e-05,47524352.0,329,,,,0.4811314344406128,,,,,,,,,,
0,7.117121276678517e-05,47524352.0,339,,,,0.46225765347480774,,,,,,,,,,
0,7.301566074602306e-05,47524352.0,349,,,,0.45107901096343994,,,,,,,,,,
0,7.491118594771251e-05,47524352.0,359,,,,0.42582178115844727,,,,,,,,,,
0,7.685756281716749e-05,47524352.0,369,,,,0.4080788195133209,,,,,,,,,,
0,7.885457307565957e-05,47524352.0,379,,,,0.38640105724334717,,,,,,,,,,
0,8.090199116850272e-05,47524352.0,389,,,,0.36890482902526855,,,,,,,,,,
0,8.299957698909566e-05,47524352.0,399,,,,0.3484794795513153,,,,,,,,,,
0,8.514709770679474e-05,47524352.0,409,,,,0.3229643702507019,,,,,,,,,,
0,8.734430593904108e-05,47524352.0,419,,,,0.3028096854686737,,,,,,,,,,
0,8.959094702731818e-05,47524352.0,429,,,,0.280658096075058,,,,,,,,,,
0,9.188677358906716e-05,47524352.0,439,,,,0.2632857859134674,,,,,,,,,,
0,9.423150913789868e-05,47524352.0,449,,,,0.247443288564682,,,,,,,,,,
0,9.662489901529625e-05,47524352.0,459,,,,0.22587767243385315,,,,,,,,,,
0,9.906665945891291e-05,47524352.0,469,,,,0.2129325568675995,,,,,,,,,,
0,0.00010155651398235932,47524352.0,479,,,,0.19854354858398438,,,,,,,,,,
0,0.00010409418609924614,47524352.0,489,,,,0.18285739421844482,,,,,,,,,,
0,,,489,,,,,,,,0.9993022084236145,0.9999793171882629,0.9993026852607727,0.1554742008447647,0.9986082911491394,0.9999980330467224,0.9897749423980713
0,0.0001066793774953112,47525888.0,499,,,,0.1653224378824234,,,,,,,,,,
