train_loss,epoch,step,val_loss,val_acc,val_f1,val_auc,val_tpr,train_acc,train_f1,train_auc,train_tpr
0.6962491273880005,0,9,,,,,,,,,
0.6944887042045593,0,19,,,,,,,,,
0.6923165321350098,0,29,,,,,,,,,
0.6900646686553955,0,39,,,,,,,,,
0.6914588212966919,0,49,,,,,,,,,
0.69147127866745,0,59,,,,,,,,,
0.6878765821456909,0,69,,,,,,,,,
0.6858702301979065,0,79,,,,,,,,,
0.685860276222229,0,89,,,,,,,,,
0.6853200793266296,0,99,,,,,,,,,
,0,103,0.6808543801307678,0.5925629138946533,0.32924795150756836,0.8061857223510742,0.00070199583247957,,,,
0.6840134859085083,0,109,,,,,,,,,
0.6792280673980713,0,119,,,,,,,,,
0.6833388209342957,0,129,,,,,,,,,
0.6792106628417969,0,139,,,,,,,,,
0.6740929484367371,0,149,,,,,,,,,
0.6725476980209351,0,159,,,,,,,,,
0.6636407375335693,0,169,,,,,,,,,
0.6504935026168823,0,179,,,,,,,,,
0.6478625535964966,0,189,,,,,,,,,
0.6309839487075806,0,199,,,,,,,,,
,0,207,0.5917415022850037,0.6924801468849182,0.5655698776245117,0.9406653642654419,0.26151142601836086,,,,
0.626634955406189,0,209,,,,,,,,,
0.5939801335334778,0,219,,,,,,,,,
0.556980311870575,0,229,,,,,,,,,
0.517296314239502,0,239,,,,,,,,,
0.42677122354507446,0,249,,,,,,,,,
0.3657428026199341,0,259,,,,,,,,,
0.30438292026519775,0,269,,,,,,,,,
0.22240349650382996,0,279,,,,,,,,,
0.16703732311725616,0,289,,,,,,,,,
0.10756625235080719,0,299,,,,,,,,,
0.08482065796852112,0,309,,,,,,,,,
,0,311,0.10044123232364655,0.9632483720779419,0.9626035094261169,0.9933565258979797,0.3998856221126736,,,,
0.0700746476650238,0,319,,,,,,,,,
0.06898066401481628,0,329,,,,,,,,,
0.06741222739219666,0,339,,,,,,,,,
0.04853084683418274,0,349,,,,,,,,,
0.03173267841339111,0,359,,,,,,,,,
0.05421118065714836,0,369,,,,,,,,,
0.03641887009143829,0,379,,,,,,,,,
0.0361187569797039,0,389,,,,,,,,,
0.025451794266700745,0,399,,,,,,,,,
0.036370329558849335,0,409,,,,,,,,,
,0,415,0.13129688799381256,0.9558801651000977,0.9545556306838989,0.9946150779724121,0.4925753059158198,,,,
0.02357489988207817,0,419,,,,,,,,,
0.008896988816559315,0,429,,,,,,,,,
0.01460021547973156,0,439,,,,,,,,,
0.020262859761714935,0,449,,,,,,,,,
0.01725335419178009,0,459,,,,,,,,,
0.03414682671427727,0,469,,,,,,,,,
0.011541838757693768,0,479,,,,,,,,,
0.011823461391031742,0,489,,,,,,,,,
0.01632993295788765,0,499,,,,,,,,,
0.010558257810771465,0,509,,,,,,,,,
0.02861689031124115,0,519,,,,,,,,,
,0,519,0.1468023955821991,0.956641674041748,0.9552737474441528,0.9953014850616455,0.5297488799989952,,,,
