val_loss,val_acc,val_f1,val_auc,val_tpr,epoch,step,train_loss,train_acc,train_f1,train_auc,train_tpr,learning_rate
0.6648392081260681,0.5498299598693848,0.18236607313156128,0.9622267484664917,0.034593243093750184,0,25,,,,,,
0.595557689666748,0.695945143699646,0.5673721432685852,0.9827665090560913,0.14877682035705966,0,51,,,,,,
0.46370929479599,0.8918871283531189,0.8793593049049377,0.9953415393829346,0.27960134038286305,0,77,,,,,,
,,,,,0,99,0.36227428913116455,,,,,
0.32326966524124146,0.9619721174240112,0.9609948992729187,0.9972136616706848,0.37764378511890473,0,103,,,,,,
0.21868179738521576,0.9724586009979248,0.9720316529273987,0.9976188540458679,0.5220734737182727,0,129,,,,,,
,,,,,0,130,,0.7617961168289185,0.6912620663642883,0.9701613187789917,0.26520123018330877,0.0010000006295740604
0.14996184408664703,0.9861122965812683,0.9860881567001343,0.9978883266448975,0.5990801504400486,1,156,,,,,,
0.11314396560192108,0.9883308410644531,0.9883378148078918,0.9981085062026978,0.6479933819945873,1,182,,,,,,
,,,,,1,199,0.06957317888736725,,,,,
0.0918210819363594,0.9859038591384888,0.9858696460723877,0.9983177781105042,0.6823631902745113,1,208,,,,,,
0.07824979722499847,0.9843255877494812,0.9842603802680969,0.9985304474830627,0.7084040374615618,1,234,,,,,,
0.06990654766559601,0.9821155667304993,0.981997013092041,0.9987114667892456,0.7283675752299451,1,260,,,,,,
,,,,,1,261,,0.9968612194061279,0.9968666434288025,0.9995772242546082,0.784588794377408,0.0010000006295740604
0.06414427608251572,0.9804627895355225,0.980295717716217,0.9988594651222229,0.7477251452789823,2,287,,,,,,
,,,,,2,299,0.0233283843845129,,,,,
0.06127765029668808,0.9781528115272522,0.9779053926467896,0.9989762306213379,0.7668554479527052,2,313,,,,,,
0.0592641606926918,0.9763363003730774,0.9760173559188843,0.999086856842041,0.7870102178004206,2,339,,,,,,
0.05899208411574364,0.974079430103302,0.9736570119857788,0.9991834163665771,0.8040307598472836,2,365,,,,,,
0.056439463049173355,0.9742517471313477,0.9738278985023499,0.9992476105690002,0.8153574909993863,2,391,,,,,,
,,,,,2,392,,0.9979681372642517,0.9979722499847412,0.9999725222587585,0.9504477436212888,0.0010000006295740604
,,,,,3,399,0.011055296286940575,,,,,
0.0548141673207283,0.9741432666778564,0.9737021923065186,0.9993048906326294,0.8240118303966111,3,418,,,,,,
0.05512498319149017,0.9741581678390503,0.9736487865447998,0.9993573427200317,0.8309904418124815,3,444,,,,,,
0.05761102959513664,0.9725926518440247,0.9719536900520325,0.999426543712616,0.8389620705718864,3,470,,,,,,
0.05591316148638725,0.9730712175369263,0.972444474697113,0.999472439289093,0.8451963014968854,3,496,,,,,,
,,,,,3,499,0.007041426375508308,,,,,
0.05465191975235939,0.9735519289970398,0.9729372262954712,0.9995124340057373,0.8495566127852637,3,522,,,,,,
,,,,,3,523,,0.998818039894104,0.9988194108009338,0.9999889135360718,0.9763071718160963,0.0010000006295740604
0.054832641035318375,0.9733158349990845,0.9726715087890625,0.9995520114898682,0.8533674189770518,4,549,,,,,,
0.05500274896621704,0.9731201529502869,0.972446858882904,0.9995813965797424,0.8563030157183211,4,575,,,,,,
,,,,,4,599,0.005404132418334484,,,,,
0.0581800639629364,0.9720523357391357,0.9712771773338318,0.999625563621521,0.8598087946548477,4,601,,,,,,
0.05550530180335045,0.9731584191322327,0.9724457263946533,0.9996457099914551,0.8619124245676573,4,627,,,,,,
0.05841822549700737,0.9718545079231262,0.9710602760314941,0.9996784925460815,0.8645525245936617,4,653,,,,,,
,,,,,4,654,,0.9996829628944397,0.9996830224990845,0.9999916553497314,0.9822157138505067,0.0010000006295740604
0.056321512907743454,0.9726521968841553,0.9719038605690002,0.9996926784515381,0.8660994667720251,5,680,,,,,,
,,,,,5,699,0.002784980461001396,,,,,
0.0579427033662796,0.9719609022140503,0.9711716175079346,0.9997104406356812,0.8678784270919824,5,706,,,,,,
0.06074189767241478,0.9707952737808228,0.9699233174324036,0.999734103679657,0.8700831009613016,5,732,,,,,,
0.058796122670173645,0.9717119932174683,0.9708950519561768,0.9997433423995972,0.8712220711422645,5,758,,,,,,
0.06195203959941864,0.970352828502655,0.969452440738678,0.9997625350952148,0.8731989449661701,5,784,,,,,,
,,,,,5,785,,0.999915599822998,0.999915599822998,0.9999932050704956,0.9856689393371667,0.0010000006295740604
,,,,,6,799,0.001969853648915887,,,,,
0.06047555431723595,0.9708909392356873,0.9700236916542053,0.9997698664665222,0.8741189321690226,6,811,,,,,,
0.06134789437055588,0.9706102013587952,0.9697257876396179,0.99977707862854,0.8751809019102815,6,837,,,,,,
0.06486169248819351,0.9694594740867615,0.9685022234916687,0.999792754650116,0.8768520495399046,6,863,,,,,,
0.06341096758842468,0.9699869751930237,0.969063401222229,0.9997969269752502,0.8775332729860171,6,889,,,,,,
,,,,,6,899,0.0013556031044572592,,,,,
0.06582506746053696,0.9691892862319946,0.9682146310806274,0.9998073577880859,0.8788096724837064,6,915,,,,,,
,,,,,6,916,,0.9999606013298035,0.9999606013298035,0.9999942183494568,0.9877887935467418,0.0010000006295740604
0.06514063477516174,0.9694679379463196,0.9685114622116089,0.999811589717865,0.8794677427042871,7,942,,,,,,
0.06525178998708725,0.9695083498954773,0.9685541391372681,0.9998142719268799,0.880001969847209,7,968,,,,,,
0.06933465600013733,0.9682469964027405,0.9672101140022278,0.9998258352279663,0.8813424510009285,7,994,,,,,,
,,,,,7,999,0.0011464832350611687,,,,,
0.0683978721499443,0.9686128497123718,0.9676002860069275,0.9998279809951782,0.8817852062595043,7,1020,,,,,,
0.07015781104564667,0.9681108593940735,0.9670647382736206,0.9998338222503662,0.8826882631289185,7,1046,,,,,,
,,,,,7,1047,,0.9999699592590332,0.9999699592590332,0.9999949932098389,0.9894078673683506,0.0010000006295740604
0.06976770609617233,0.968308687210083,0.967275857925415,0.9998366832733154,0.8830330976865233,8,1073,,,,,,
,,,,,8,1099,0.00109585199970752,,,,,
0.06920332461595535,0.9685469269752502,0.9675300121307373,0.9998369812965393,0.8832503484806857,8,1099,,,,,,
