train_tpr,train_f1,train_acc,train_auc,val_tpr_1e4,val_tpr_1e5,val_tpr_1e6,val_tpr_1e7,val_f1,val_acc,val_auc
1.0,0.9999981238379522,0.9999981238766712,1.0,0.8172373744464155,0.7968850373735956,0.5546607447491906,0.5546607447491906,0.8993693613554752,0.9085610727291291,0.9980374521037618
