train_tpr,train_f1,train_acc,train_auc,val_tpr_1e4,val_tpr_1e5,val_tpr_1e6,val_tpr_1e7,val_f1,val_acc,val_auc
0.9988855576526917,0.9988212828714973,0.9988199184261577,0.9999987988339087,0.7440642562080159,0.5252808869262611,0.4961477756648331,0.4961477756648331,0.9486666104336013,0.9508091413402308,0.9984735342381954
