train_tpr,train_f1,train_acc,train_auc,val_tpr_1e4,val_tpr_1e5,val_tpr_1e6,val_tpr_1e7,val_f1,val_acc,val_auc
1.0,0.9999981238379522,0.9999981238766712,1.0,0.8156505388008968,0.7789661319073083,0.6752985420681616,0.6752985420681616,0.8992332634881244,0.9084483374740496,0.9994557787304902
