train_loss,epoch,step,val_loss,val_acc,val_f1,val_auc,val_tpr,train_acc,train_f1,train_auc,train_tpr
0.6889856457710266,0,9,,,,,,,,,
0.6759456396102905,0,19,,,,,,,,,
0.6631405353546143,0,29,,,,,,,,,
0.6476950645446777,0,39,,,,,,,,,
0.6331006288528442,0,49,,,,,,,,,
,0,51,0.6101518869400024,0.6996271014213562,0.5712238550186157,0.994122326374054,0.3911420255518053,,,,
0.6004151701927185,0,59,,,,,,,,,
0.5589282512664795,0,69,,,,,,,,,
0.5112422108650208,0,79,,,,,,,,,
0.45801985263824463,0,89,,,,,,,,,
0.39773058891296387,0,99,,,,,,,,,
,0,103,0.3686804473400116,0.8873862028121948,0.8742521405220032,0.9962331056594849,0.5832736748085295,,,,
0.3425036370754242,0,109,,,,,,,,,
0.28605806827545166,0,119,,,,,,,,,
0.24677574634552002,0,129,,,,,,,,,
0.19972582161426544,0,139,,,,,,,,,
0.17139998078346252,0,149,,,,,,,,,
,0,155,0.18264859914779663,0.945940375328064,0.9435927867889404,0.9972659945487976,0.6820168310832359,,,,
0.1460745930671692,0,159,,,,,,,,,
0.1223781555891037,0,169,,,,,,,,,
0.10427524894475937,0,179,,,,,,,,,
0.09118209779262543,0,189,,,,,,,,,
0.07827707380056381,0,199,,,,,,,,,
,0,207,0.1184963658452034,0.9579519629478455,0.9566552042961121,0.9978207945823669,0.7360065667588778,,,,
0.0717499703168869,0,209,,,,,,,,,
0.058770108968019485,0,219,,,,,,,,,
0.052364781498909,0,229,,,,,,,,,
0.04153373837471008,0,239,,,,,,,,,
0.04290108382701874,0,249,,,,,,,,,
0.03613341599702835,0,259,,,,,,,,,
,0,259,0.09172078967094421,0.9623082280158997,0.9613087177276611,0.9981886148452759,0.772245912636852,,,,
,0,260,,,,,,0.8731909394264221,0.8558713793754578,0.9901151657104492,0.6549611994397304
0.03503677248954773,1,269,,,,,,,,,
0.0335775651037693,1,279,,,,,,,,,
0.027991879731416702,1,289,,,,,,,,,
0.025827649980783463,1,299,,,,,,,,,
0.023051146417856216,1,309,,,,,,,,,
,1,312,0.0839526578783989,0.960336446762085,0.9591593146324158,0.998507559299469,0.8051665422878721,,,,
0.025031039491295815,1,319,,,,,,,,,
0.020490769296884537,1,329,,,,,,,,,
0.018545474857091904,1,339,,,,,,,,,
0.01654883287847042,1,349,,,,,,,,,
0.02000129595398903,1,359,,,,,,,,,
,1,364,0.07972139865159988,0.9598259329795837,0.9586057662963867,0.9987068176269531,0.8274853033959949,,,,
0.01665126346051693,1,369,,,,,,,,,
0.01589830406010151,1,379,,,,,,,,,
0.012967323884367943,1,389,,,,,,,,,
0.01253490149974823,1,399,,,,,,,,,
0.015126528218388557,1,409,,,,,,,,,
,1,416,0.07801792025566101,0.9596089720726013,0.9583365321159363,0.998878002166748,0.8442928937523698,,,,
0.00968936923891306,1,419,,,,,,,,,
0.010545387864112854,1,429,,,,,,,,,
0.010422402992844582,1,439,,,,,,,,,
0.010907568037509918,1,449,,,,,,,,,
0.008322927169501781,1,459,,,,,,,,,
,1,468,0.08428632467985153,0.9593303203582764,0.9578096270561218,0.9990429878234863,0.8580969284813312,,,,
0.008473893627524376,1,469,,,,,,,,,
0.008445456624031067,1,479,,,,,,,,,
0.009070491418242455,1,489,,,,,,,,,
0.007046959362924099,1,499,,,,,,,,,
0.007915874943137169,1,509,,,,,,,,,
0.006986935622990131,1,519,,,,,,,,,
,1,520,0.07827898114919662,0.9614552855491638,0.9600731730461121,0.9991421103477478,0.86610717941163,,,,
,1,521,,,,,,0.998253345489502,0.9982563257217407,0.9999855160713196,0.9844110954141749
0.007388966158032417,2,529,,,,,,,,,
0.0062144435942173,2,539,,,,,,,,,
0.006311454810202122,2,549,,,,,,,,,
0.0052487896755337715,2,559,,,,,,,,,
0.0054910192266106606,2,569,,,,,,,,,
,2,573,0.07772092521190643,0.9622316360473633,0.9608582854270935,0.9992437362670898,0.8718837976896897,,,,
0.004818488843739033,2,579,,,,,,,,,
0.00512294378131628,2,589,,,,,,,,,
0.00538176205009222,2,599,,,,,,,,,
0.004697461146861315,2,609,,,,,,,,,
0.005198832601308823,2,619,,,,,,,,,
,2,625,0.07710428535938263,0.962939977645874,0.9615861773490906,0.9993209838867188,0.8761385066686825,,,,
0.004182564094662666,2,629,,,,,,,,,
0.0039404225535690784,2,639,,,,,,,,,
0.00348390219733119,2,649,,,,,,,,,
0.0042669158428907394,2,659,,,,,,,,,
0.004008718766272068,2,669,,,,,,,,,
,2,677,0.08194559067487717,0.9620614647865295,0.9606081247329712,0.9994271993637085,0.8812524495424597,,,,
0.0031235297210514545,2,679,,,,,,,,,
0.004117907024919987,2,689,,,,,,,,,
0.004523102194070816,2,699,,,,,,,,,
0.0034470409154891968,2,709,,,,,,,,,
0.002428991487249732,2,719,,,,,,,,,
0.003368216101080179,2,729,,,,,,,,,
,2,729,0.08571983873844147,0.9612191319465637,0.9596956372261047,0.9995006918907166,0.8856489456015734,,,,
0.002837305422872305,2,739,,,,,,,,,
0.0027137435972690582,2,749,,,,,,,,,
0.002725624945014715,2,759,,,,,,,,,
0.002440200187265873,2,769,,,,,,,,,
0.002478289185091853,2,779,,,,,,,,,
,2,781,0.07861600071191788,0.9632994532585144,0.9619407653808594,0.9995322227478027,0.888156376286764,,,,
,2,782,,,,,,0.9996660351753235,0.999666154384613,0.9999935626983643,0.9932084734547155
0.00225001759827137,3,789,,,,,,,,,
0.002284797839820385,3,799,,,,,,,,,
0.0024689394049346447,3,809,,,,,,,,,
0.0020982790738344193,3,819,,,,,,,,,
0.0023789559490978718,3,829,,,,,,,,,
,3,834,0.08075933903455734,0.9629718661308289,0.9615870118141174,0.9995784759521484,0.8912127960455811,,,,
0.0021804473362863064,3,839,,,,,,,,,
0.0020889025181531906,3,849,,,,,,,,,
0.0017342219362035394,3,859,,,,,,,,,
0.0024093480315059423,3,869,,,,,,,,,
0.002485431730747223,3,879,,,,,,,,,
,3,886,0.0836707353591919,0.9623932838439941,0.9609602689743042,0.999610960483551,0.8935906240229353,,,,
0.001774671021848917,3,889,,,,,,,,,
0.002148417988792062,3,899,,,,,,,,,
0.002777630463242531,3,909,,,,,,,,,
0.001639530761167407,3,919,,,,,,,,,
0.0018583418568596244,3,929,,,,,,,,,
,3,938,0.08800318092107773,0.9618317484855652,0.960328996181488,0.9996569752693176,0.8969048953854246,,,,
0.0015669330023229122,3,939,,,,,,,,,
0.001342538045719266,3,949,,,,,,,,,
0.0014434519689530134,3,959,,,,,,,,,
0.0018380109686404467,3,969,,,,,,,,,
0.0015380785334855318,3,979,,,,,,,,,
0.002055517863482237,3,989,,,,,,,,,
,3,990,0.09083763509988785,0.9613680243492126,0.9598239064216614,0.9996842741966248,0.8994066545681287,,,,
0.0013042882783338428,3,999,,,,,,,,,
