train_tpr,train_f1,train_acc,train_auc,val_tpr_1e4,val_tpr_1e5,val_tpr_1e6,val_tpr_1e7,val_f1,val_acc,val_auc
0.9983602312936912,0.9985256346608866,0.9985234909402004,0.9999991759775907,0.4679420911345662,0.37007729974176695,0.36439787457617023,0.36439787457617023,0.9787337585433185,0.9789929551100977,0.9992760027484785
