val_loss,val_acc,val_f1,val_auc,val_tpr,epoch,step,train_loss,train_acc,train_f1,train_auc,train_tpr
0.6912907361984253,0.49762725830078125,0.0,0.8273331522941589,0.0,0,25,,,,,
0.6882214546203613,0.5000095963478088,0.0,0.9733051061630249,0.060153501261431985,0,51,,,,,
0.6809687614440918,0.5000095963478088,0.0,0.9883376955986023,0.25876312364442283,0,77,,,,,
,,,,,0,99,0.6664413809776306,,,,
0.6629989743232727,0.9551229476928711,0.9537032246589661,0.9915781617164612,0.3064527370181407,0,103,,,,,
0.6235339045524597,0.9521046280860901,0.954292893409729,0.9935405850410461,0.4016112695188686,0,129,,,,,
,,,,,0,130,,0.6871132850646973,0.6609333157539368,0.7833476662635803,0.23549194546902621
0.5544841885566711,0.976961612701416,0.9772323369979858,0.9891690611839294,0.13125493419782236,1,156,,,,,
0.4722859561443329,0.972154438495636,0.9723401069641113,0.9867587089538574,0.09368390436463368,1,182,,,,,
,,,,,1,199,0.4005199372768402,,,,
0.3946758508682251,0.9734094142913818,0.9735738039016724,0.9886710047721863,0.09972764473464484,1,208,,,,,
0.3292226791381836,0.9758172631263733,0.9759702086448669,0.9914472103118896,0.12069779260408871,1,234,,,,,
0.27222171425819397,0.9815901517868042,0.9817671775817871,0.9938925504684448,0.2957638522924442,1,260,,,,,
,,,,,1,261,,0.9873868227005005,0.9874793291091919,0.9953135848045349,0.3286012358312125
0.23452892899513245,0.9820070862770081,0.9820836186408997,0.9944431781768799,0.33762866854658674,2,287,,,,,
,,,,,2,299,0.1457291841506958,,,,
0.216879203915596,0.9827643036842346,0.9827670454978943,0.9948993921279907,0.3749853130970963,2,313,,,,,
0.2022482305765152,0.9343180060386658,0.930769681930542,0.9948842525482178,0.41608808926661855,2,339,,,,,
0.18850627541542053,0.9338436722755432,0.9302298426628113,0.9946787357330322,0.42621476092883886,2,365,,,,,
0.1782543957233429,0.9332693815231323,0.9295802712440491,0.9945995807647705,0.40938181232895854,2,391,,,,,
,,,,,2,392,,0.9960882663726807,0.9961034655570984,0.9996324777603149,0.7966438429873705
,,,,,3,399,0.06159749999642372,,,,
0.17052362859249115,0.9322398900985718,0.9284151196479797,0.9944119453430176,0.39915217978177875,3,418,,,,,
0.16664502024650574,0.9321207404136658,0.9282544255256653,0.9943572282791138,0.3881603373595504,3,444,,,,,
0.16305242478847504,0.9301915168762207,0.9260595440864563,0.9945269823074341,0.3932853675824225,3,470,,,,,
0.16371124982833862,0.929878830909729,0.92569500207901,0.9945155382156372,0.3846177511675837,3,496,,,,,
,,,,,3,499,0.035416945815086365,,,,
0.16502682864665985,0.9305233359336853,0.9263219833374023,0.9944871664047241,0.38509113322756133,3,522,,,,,
,,,,,3,523,,0.9971314072608948,0.997139573097229,0.9998906254768372,0.9383788472190382
