epoch,lr,memory,step,train_acc,train_auc,train_f1,train_loss,train_precision,train_recall,train_tpr,val_acc,val_auc,val_f1,val_loss,val_precision,val_recall,val_tpr
0,4.002221248811111e-05,125138944.0,9,,,,0.6847344636917114,,,,,,,,,,
0,4.009899203083478e-05,125138944.0,19,,,,0.6717723608016968,,,,,,,,,,
0,4.023060682811774e-05,125138944.0,29,,,,0.6614220142364502,,,,,,,,,,
0,4.0417038690065965e-05,125138944.0,39,,,,0.6422034502029419,,,,,,,,,,
0,4.065826942678541e-05,125138944.0,49,,,,0.6373010873794556,,,,,,,,,,
0,4.095426993444562e-05,125138944.0,59,,,,0.6161445379257202,,,,,,,,,,
0,4.130500747123733e-05,125138944.0,69,,,,0.6119151711463928,,,,,,,,,,
0,4.171044201939367e-05,125138944.0,79,,,,0.5857858061790466,,,,,,,,,,
0,4.217052264721133e-05,125138944.0,89,,,,0.5810101628303528,,,,,,,,,,
0,4.268520206096582e-05,125138944.0,99,,,,0.5723586082458496,,,,,,,,,,
0,4.3254418415017426e-05,125138944.0,109,,,,0.5463259220123291,,,,,,,,,,
0,4.387810986372642e-05,125138944.0,119,,,,0.5352352857589722,,,,,,,,,,
0,4.455620364751667e-05,125138944.0,129,,,,0.5124406814575195,,,,,,,,,,
0,4.528861973085441e-05,125138944.0,139,,,,0.5116937160491943,,,,,,,,,,
0,4.6075278078205884e-05,125138944.0,149,,,,0.48275816440582275,,,,,,,,,,
0,4.691608410212211e-05,125138944.0,159,,,,0.4626987874507904,,,,,,,,,,
0,4.7810950491111726e-05,125138944.0,169,,,,0.44121742248535156,,,,,,,,,,
0,4.87597644678317e-05,125138944.0,179,,,,0.4356621503829956,,,,,,,,,,
0,4.976242780685425e-05,125138944.0,189,,,,0.4101733863353729,,,,,,,,,,
0,5.0818816816899925e-05,125138944.0,199,,,,0.36621010303497314,,,,,,,,,,
0,5.1928815082646906e-05,125138944.0,209,,,,0.3551211655139923,,,,,,,,,,
0,5.309229527483694e-05,125138944.0,219,,,,0.34123489260673523,,,,,,,,,,
0,5.430912642623298e-05,125138944.0,229,,,,0.32009246945381165,,,,,,,,,,
0,5.557916665566154e-05,125138944.0,239,,,,0.2839979827404022,,,,,,,,,,
0,5.690227044397034e-05,125138944.0,249,,,,0.2820647656917572,,,,,,,,,,
0,5.827829227200709e-05,125138944.0,259,,,,0.256181538105011,,,,,,,,,,
0,5.9707068430725485e-05,125138944.0,269,,,,0.21767419576644897,,,,,,,,,,
0,6.1188438849058e-05,125138944.0,279,,,,0.2080872356891632,,,,,,,,,,
0,6.272223254200071e-05,125138944.0,289,,,,0.1945677399635315,,,,,,,,,,
0,6.430826761061326e-05,125138944.0,299,,,,0.16655153036117554,,,,,,,,,,
0,6.594638398382813e-05,125138944.0,309,,,,0.14764022827148438,,,,,,,,,,
0,6.763637065887451e-05,125138944.0,319,,,,0.14160245656967163,,,,,,,,,,
0,6.937804573681206e-05,125138944.0,329,,,,0.12798267602920532,,,,,,,,,,
0,7.117121276678517e-05,125138944.0,339,,,,0.127170130610466,,,,,,,,,,
0,7.301566074602306e-05,125138944.0,349,,,,0.11208502948284149,,,,,,,,,,
