val_loss,val_acc,val_f1,val_auc,val_tpr,epoch,step,train_loss,train_acc,train_f1,train_auc,train_tpr
0.6555185914039612,0.6942753791809082,0.5639497637748718,0.9550347328186035,0.2262281582003876,0,25,,,,,
0.5808731317520142,0.7924186587333679,0.7457150220870972,0.9744974374771118,0.2654529412174693,0,51,,,,,
0.4606923758983612,0.9316527843475342,0.9289448261260986,0.9859545826911926,0.3044430655338442,0,77,,,,,
,,,,,0,99,0.40382498502731323,,,,
0.3289135992527008,0.9354836940765381,0.9331092834472656,0.9897562265396118,0.3355197493853471,0,103,,,,,
0.23474128544330597,0.9407715797424316,0.9388829469680786,0.9933719635009766,0.3873726765887178,0,129,,,,,
,,,,,0,130,,0.7525693774223328,0.6759957075119019,0.9444856643676758,0.24192424086798311
0.16803139448165894,0.954440176486969,0.9535233378410339,0.9957729578018188,0.45007810714407037,1,156,,,,,
0.12655910849571228,0.9689191579818726,0.9686771035194397,0.9969974756240845,0.5356793337931262,1,182,,,,,
,,,,,1,199,0.11615674197673798,,,,
0.09877684712409973,0.9779358506202698,0.9779099822044373,0.9977763891220093,0.6185798124284991,1,208,,,,,
0.0794937014579773,0.9823644161224365,0.9823816418647766,0.9983375668525696,0.6898243542392714,1,234,,,,,
0.06654297560453415,0.9872971177101135,0.9873523712158203,0.9987821578979492,0.7396251096490385,1,260,,,,,
,,,,,1,261,,0.9827490448951721,0.9826014637947083,0.9984576106071472,0.5673540852721677
0.055870670825242996,0.9896326065063477,0.9896795749664307,0.999116063117981,0.7694613214847106,2,287,,,,,
,,,,,2,299,0.040583252906799316,,,,
0.048928845673799515,0.9915853142738342,0.991631269454956,0.9993480443954468,0.7895442344667887,2,313,,,,,
0.04293303191661835,0.99202561378479,0.992059051990509,0.9994741082191467,0.7996905081212939,2,339,,,,,
0.03891676291823387,0.9928572773933411,0.992870569229126,0.9995574355125427,0.8103178318361545,2,365,,,,,
0.03577310964465141,0.9934826493263245,0.9934893846511841,0.9996006488800049,0.8215654711671249,2,391,,,,,
,,,,,2,392,,0.9982214570045471,0.9982244372367859,0.9998636245727539,0.8431042910067887
,,,,,3,399,0.01816415973007679,,,,
0.033946599811315536,0.9932762980461121,0.9932742714881897,0.9996203780174255,0.8304660767537915,3,418,,,,,
0.0322149321436882,0.9932146072387695,0.9932096600532532,0.9996206760406494,0.841649146131367,3,444,,,,,
0.031310029327869415,0.9928849339485168,0.99287348985672,0.9996269941329956,0.8475831284543056,3,470,,,,,
0.030549855902791023,0.9926594495773315,0.9926430583000183,0.9996324777603149,0.8536487420526089,3,496,,,,,
,,,,,3,499,0.010140642523765564,,,,
0.029511833563447,0.9925445914268494,0.992525577545166,0.9996393918991089,0.8596343702207907,3,522,,,,,
,,,,,3,523,,0.9990300536155701,0.9990308880805969,0.9999607801437378,0.9366888150838185
0.028604483231902122,0.9924063682556152,0.9923850893974304,0.9996344447135925,0.8664279524348225,4,549,,,,,
0.02861204370856285,0.9921914935112,0.9921647310256958,0.9996407628059387,0.8724464819937103,4,575,,,,,
,,,,,4,599,0.006176766473799944,,,,
0.027812408283352852,0.9921936392784119,0.9921659827232361,0.9996424913406372,0.8769245652231983,4,601,,,,,
0.02826227992773056,0.9921340942382812,0.9920992255210876,0.9996551275253296,0.8800845765938647,4,627,,,,,
0.02768278867006302,0.9924169778823853,0.9923810362815857,0.9996668100357056,0.8841689719496422,4,653,,,,,
,,,,,4,654,,0.9993152022361755,0.999315619468689,0.9999786615371704,0.9651833462002779
0.026969201862812042,0.9923276305198669,0.9922911524772644,0.9996585249900818,0.8900172367306978,5,680,,,,,
,,,,,5,699,0.004772545769810677,,,,
0.026818426325917244,0.9923893213272095,0.9923499226570129,0.999664306640625,0.8963196135013881,5,706,,,,,
0.026049423962831497,0.9925233125686646,0.9924852252006531,0.9996668696403503,0.8999154350317948,5,732,,,,,
0.026929078623652458,0.9923765659332275,0.9923310875892639,0.999683678150177,0.9024063047580183,5,758,,,,,
0.026394682005047798,0.9925169348716736,0.9924725294113159,0.9996973872184753,0.9058725267507453,5,784,,,,,
,,,,,5,785,,0.9995403289794922,0.9995405077934265,0.9999858140945435,0.9776246259276768
,,,,,6,799,0.0037242588587105274,,,,
