train_loss,epoch,step,val_loss,val_acc,val_f1,val_auc,val_tpr,train_acc,train_f1,train_auc,train_tpr,learning_rate
0.6895608901977539,0,9,,,,,,,,,,
0.6877105236053467,0,19,,,,,,,,,,
0.6862868666648865,0,29,,,,,,,,,,
0.68378084897995,0,39,,,,,,,,,,
0.6809275150299072,0,49,,,,,,,,,,
0.6772047281265259,0,59,,,,,,,,,,
0.6753455996513367,0,69,,,,,,,,,,
0.6711041927337646,0,79,,,,,,,,,,
0.6693680286407471,0,89,,,,,,,,,,
0.6658214330673218,0,99,,,,,,,,,,
,0,103,0.662904679775238,0.9044857621192932,0.8944036364555359,0.9990777969360352,0.9110592714218351,,,,,
0.6617343425750732,0,109,,,,,,,,,,
0.6568465828895569,0,119,,,,,,,,,,
0.6511460542678833,0,129,,,,,,,,,,
0.6431543231010437,0,139,,,,,,,,,,
0.6395425796508789,0,149,,,,,,,,,,
0.6339336633682251,0,159,,,,,,,,,,
0.6297590136528015,0,169,,,,,,,,,,
0.6189001798629761,0,179,,,,,,,,,,
0.6122198104858398,0,189,,,,,,,,,,
0.6062996983528137,0,199,,,,,,,,,,
,0,207,0.5989997386932373,0.9938548803329468,0.993891179561615,0.9998701214790344,0.9628763636392924,,,,,
0.5953693389892578,0,209,,,,,,,,,,
0.588026762008667,0,219,,,,,,,,,,
0.5803813338279724,0,229,,,,,,,,,,
0.5695069432258606,0,239,,,,,,,,,,
0.561856210231781,0,249,,,,,,,,,,
0.5461040735244751,0,259,,,,,,,,,,
0.538494884967804,0,269,,,,,,,,,,
0.5207571983337402,0,279,,,,,,,,,,
0.5158703327178955,0,289,,,,,,,,,,
0.49962133169174194,0,299,,,,,,,,,,
0.48359015583992004,0,309,,,,,,,,,,
,0,311,0.4758104383945465,0.993667721748352,0.9937074184417725,0.9999651908874512,0.984340386542624,,,,,
0.4686986804008484,0,319,,,,,,,,,,
0.45002156496047974,0,329,,,,,,,,,,
0.4363785684108734,0,339,,,,,,,,,,
0.41796594858169556,0,349,,,,,,,,,,
0.41064518690109253,0,359,,,,,,,,,,
0.39046382904052734,0,369,,,,,,,,,,
0.36942803859710693,0,379,,,,,,,,,,
0.3502698540687561,0,389,,,,,,,,,,
0.33031055331230164,0,399,,,,,,,,,,
0.31564414501190186,0,409,,,,,,,,,,
,0,415,0.29750388860702515,0.9986918568611145,0.9986935257911682,0.9999867677688599,0.9931805782914508,,,,,
0.3080673813819885,0,419,,,,,,,,,,
0.2829199433326721,0,429,,,,,,,,,,
0.2663516104221344,0,439,,,,,,,,,,
0.250409871339798,0,449,,,,,,,,,,
0.23978519439697266,0,459,,,,,,,,,,
0.21908678114414215,0,469,,,,,,,,,,
0.20098213851451874,0,479,,,,,,,,,,
0.18691840767860413,0,489,,,,,,,,,,
0.17419247329235077,0,499,,,,,,,,,,
0.1707446277141571,0,509,,,,,,,,,,
0.15295341610908508,0,519,,,,,,,,,,
,0,519,0.1469234675168991,0.9995278120040894,0.9995279908180237,0.9999932050704956,0.9963175356641089,,,,,
,0,520,,,,,,0.9207919239997864,0.9152162671089172,0.9862082004547119,0.7323442397333352,6.154659786261618e-05
0.1459350287914276,1,529,,,,,,,,,,
0.13129568099975586,1,539,,,,,,,,,,
0.12852820754051208,1,549,,,,,,,,,,
0.12691733241081238,1,559,,,,,,,,,,
0.11111798137426376,1,569,,,,,,,,,,
0.10079747438430786,1,579,,,,,,,,,,
0.09111581742763519,1,589,,,,,,,,,,
