val_loss,val_acc,val_f1,val_auc,val_tpr,epoch,step,train_loss,train_acc,train_f1,train_auc,train_tpr,learning_rate
0.6884531378746033,0.8601192235946655,0.8667776584625244,0.9582938551902771,0.023575584352350933,0,25,,,,,,
0.67976975440979,0.7954369783401489,0.7434174418449402,0.9716540575027466,0.04528931354898107,0,51,,,,,,
0.6593056917190552,0.9297724962234497,0.9263282418251038,0.9840643405914307,0.06751068332456224,0,77,,,,,,
,,,,,0,99,0.6309309601783752,,,,,
0.61681067943573,0.9211726784706116,0.9160327911376953,0.9885300397872925,0.08232676353959026,0,103,,,,,,
0.5457267165184021,0.9436750411987305,0.9415831565856934,0.993868350982666,0.09532312422433241,0,129,,,,,,
,,,,,0,130,,0.8078737258911133,0.7897543907165527,0.9073678255081177,0.08183536772826137,0.0010000006295740604
0.4552166163921356,0.9645692706108093,0.9639909863471985,0.9951278567314148,0.11282827588961883,1,156,,,,,,
0.3689795434474945,0.9387444853782654,0.9356561303138733,0.9956189393997192,0.12532275271634413,1,182,,,,,,
,,,,,1,199,0.3256339430809021,,,,,
0.296639084815979,0.94468754529953,0.9422531127929688,0.9960068464279175,0.1457065219355004,1,208,,,,,,
0.23947080969810486,0.9719013571739197,0.9714775681495667,0.9962518811225891,0.15053083950539056,1,234,,,,,,
0.19544655084609985,0.9863228797912598,0.9863333702087402,0.9964478015899658,0.16694175728397362,1,260,,,,,,
,,,,,1,261,,0.9965329170227051,0.9965431690216064,0.9987128973007202,0.2179578330497526,0.0010000006295740604
0.16346831619739532,0.9871269464492798,0.9871335029602051,0.9966150522232056,0.17619000289301692,2,287,,,,,,
,,,,,2,299,0.11579321324825287,,,,,
0.1458529531955719,0.9853827357292175,0.985360324382782,0.9966944456100464,0.18166192842719234,2,313,,,,,,
0.12927688658237457,0.9863037467002869,0.9862962961196899,0.9968643188476562,0.20251940426204307,2,339,,,,,,
0.12013734132051468,0.9868738055229187,0.9868449568748474,0.9970114231109619,0.2137903250746674,2,365,,,,,,
0.11243192106485367,0.987109899520874,0.9870839715003967,0.9971094131469727,0.22994065350384665,2,391,,,,,,
,,,,,2,392,,0.9974709749221802,0.9974772930145264,0.9993022680282593,0.30397273660307367,0.0010000006295740604
,,,,,3,399,0.051189206540584564,,,,,
0.10599985718727112,0.9877161383628845,0.9876977205276489,0.9972052574157715,0.24219513864108355,3,418,,,,,,
0.10347499698400497,0.9876289367675781,0.9876025319099426,0.9972670078277588,0.26739539986464966,3,444,,,,,,
0.10134801268577576,0.9875863790512085,0.9875571131706238,0.9973204135894775,0.2806210647833465,3,470,,,,,,
0.0990806370973587,0.9881287813186646,0.9881060719490051,0.9973781704902649,0.29027011795818924,3,496,,,,,,
,,,,,3,499,0.028984490782022476,,,,,
0.1010293960571289,0.977363646030426,0.977068305015564,0.9974349737167358,0.31680041864373126,3,522,,,,,,
,,,,,3,523,,0.9979831576347351,0.9979872107505798,0.9995684623718262,0.45507749834045014,0.0010000006295740604
0.10110799223184586,0.9774360060691833,0.9771422743797302,0.9974777102470398,0.33627855372089144,4,549,,,,,,
0.10308466106653214,0.9275411367416382,0.9226809144020081,0.9975293874740601,0.3512021679787112,4,575,,,,,,
,,,,,4,599,0.019621051847934723,,,,,
0.10329897701740265,0.9277006983757019,0.9228481650352478,0.9975712895393372,0.3684065173302613,4,601,,,,,,
0.10712003707885742,0.9225382804870605,0.9168605208396912,0.9976209402084351,0.3901738063383914,4,627,,,,,,
0.10702240467071533,0.923025369644165,0.9174144268035889,0.9976786375045776,0.42154719919973976,4,653,,,,,,
,,,,,4,654,,0.998225212097168,0.9982283115386963,0.9997341632843018,0.6035507351694919,0.0010000006295740604
0.10909600555896759,0.9232338070869446,0.9176459908485413,0.9977782964706421,0.4486491856392448,5,680,,,,,,
,,,,,5,699,0.012714236974716187,,,,,
0.11784804612398148,0.9084315299987793,0.900066614151001,0.9978479146957397,0.4759999034354151,5,706,,,,,,
0.11448211967945099,0.9188584685325623,0.9124616980552673,0.9978718757629395,0.4952748533788967,5,732,,,,,,
0.12377762049436569,0.9036498665809631,0.8942826986312866,0.9978940486907959,0.5119716005125826,5,758,,,,,,
0.12050607800483704,0.9093014597892761,0.9010952711105347,0.997930645942688,0.5320882437628863,5,784,,,,,,
,,,,,5,785,,0.9984578490257263,0.9984601736068726,0.9998632073402405,0.7749912091964386,0.0010000006295740604
,,,,,6,799,0.010622264817357063,,,,,
0.12096286565065384,0.9201410412788391,0.913927435874939,0.9979631304740906,0.5503917909968034,6,811,,,,,,
0.13570968806743622,0.8992319107055664,0.8888680338859558,0.9980045557022095,0.5634652503103277,6,837,,,,,,
0.1352108120918274,0.8991106748580933,0.8887173533439636,0.9980148673057556,0.5774919162443567,6,863,,,,,,
0.14643947780132294,0.8989192247390747,0.8884475827217102,0.9980484247207642,0.5845400680846228,6,889,,,,,,
,,,,,6,899,0.007071794010698795,,,,,
0.1406659185886383,0.8993978500366211,0.8890306949615479,0.9981145858764648,0.5988292735284656,6,915,,,,,,
,,,,,6,916,,0.9986585974693298,0.9986603260040283,0.9999460577964783,0.9062629100567235,0.0010000006295740604
0.13701274991035461,0.9106883406639099,0.9027037620544434,0.9981434345245361,0.6108675105425015,7,942,,,,,,
0.15633657574653625,0.8997892141342163,0.8894510269165039,0.9981683492660522,0.6146127745635513,7,968,,,,,,
0.16435174643993378,0.9015908241271973,0.8910886645317078,0.9981995820999146,0.6213581728984628,7,994,,,,,,
,,,,,7,999,0.006558733060956001,,,,,
0.17352788150310516,0.9012717604637146,0.8906546831130981,0.9982181787490845,0.6249679330728383,7,1020,,,,,,
0.1679033786058426,0.9021608829498291,0.8917486071586609,0.9982327222824097,0.626183012382159,7,1046,,,,,,
,,,,,7,1047,,0.9990975856781006,0.9990983605384827,0.9999843835830688,0.9714442595209604,0.0010000006295740604
0.1561749428510666,0.9032137989997864,0.8930798768997192,0.9982887506484985,0.6240950909044262,8,1073,,,,,,
,,,,,8,1099,0.005707478150725365,,,,,
0.17853844165802002,0.9020609259605408,0.8916188478469849,0.9983068704605103,0.6276618269355915,8,1099,,,,,,
0.1911996304988861,0.8964624404907227,0.8846835494041443,0.9983749389648438,0.6303041233916505,8,1125,,,,,,
0.19321593642234802,0.8964645862579346,0.8846856355667114,0.9984786510467529,0.6312730018855163,8,1151,,,,,,
0.18626588582992554,0.9022076725959778,0.8917784690856934,0.9984872937202454,0.6329632255791113,8,1177,,,,,,
,,,,,8,1178,,0.9995966553688049,0.9995967745780945,0.9999914169311523,0.9840455429051903,0.0010000006295740604
,,,,,9,1199,0.0033308728598058224,,,,,
0.17788377404212952,0.9035647511482239,0.8934413194656372,0.9985401034355164,0.6341111798592981,9,1204,,,,,,
0.20337757468223572,0.8968517184257507,0.8851613998413086,0.9985973834991455,0.6361829996522561,9,1230,,,,,,
0.21762213110923767,0.8963114619255066,0.8844871520996094,0.9986002445220947,0.6385754201769052,9,1256,,,,,,
0.21642473340034485,0.8968431949615479,0.8851470351219177,0.9986178278923035,0.6400175573550098,9,1282,,,,,,
