val_loss,val_acc,val_f1,val_auc,val_tpr,epoch,step,train_loss,train_acc,train_f1,train_auc,train_tpr
0.08488021790981293,0.9402653574943542,0.9370264410972595,0.9982650876045227,0.4336041653564236,4,549,,,,,
0.08539924025535583,0.9402972459793091,0.9370576739311218,0.9982491731643677,0.4426978675742487,4,575,,,,,
,,,,,4,599,0.02236878126859665,,,,
0.08525660634040833,0.940310001373291,0.9370702505111694,0.9983317255973816,0.4510815596240449,4,601,,,,,
0.08639028668403625,0.9403567910194397,0.9371165037155151,0.9983910918235779,0.4644875224747327,4,627,,,,,
0.08545143157243729,0.9403716921806335,0.9371320605278015,0.9984205365180969,0.4694477234315975,4,653,,,,,
,,,,,4,654,,0.9986885786056519,0.9986903071403503,0.9998716115951538,0.7792405016434207
0.08452446758747101,0.9404290914535522,0.9371891021728516,0.9984280467033386,0.4715912472184034,5,680,,,,,
,,,,,5,699,0.012819653376936913,,,,
0.08815300464630127,0.9402291774749756,0.936948835849762,0.9984579682350159,0.48285043706179454,5,706,,,,,
0.08950042724609375,0.9402036666870117,0.9369137287139893,0.9984862208366394,0.4935467434695019,5,732,,,,,
0.0922161340713501,0.9400122165679932,0.9366946816444397,0.9984958171844482,0.4997684408298524,5,758,,,,,
0.08972753584384918,0.9402929544448853,0.9370130896568298,0.9984977841377258,0.5040930311760079,5,784,,,,,
,,,,,5,785,,0.9987992644309998,0.9988006949424744,0.9998944401741028,0.8108142763408188
,,,,,6,799,0.009836443699896336,,,,
0.08844353258609772,0.9403036236763,0.9370235800743103,0.9986028671264648,0.5098052617126735,6,811,,,,,
0.09476768225431442,0.9399334788322449,0.9366012811660767,0.9986092448234558,0.512629232205833,6,837,,,,,
0.10059330612421036,0.9393932223320007,0.9359873533248901,0.9986475706100464,0.5438777467139598,6,863,,,,,
0.10390838235616684,0.9392656087875366,0.9358421564102173,0.9986591935157776,0.5540263609462311,6,889,,,,,
,,,,,6,899,0.007230968214571476,,,,
0.09858676791191101,0.9396527409553528,0.9362800121307373,0.9986667633056641,0.5573373775570751,6,915,,,,,
,,,,,6,916,,0.9988762140274048,0.9988774657249451,0.9999166131019592,0.844225546435558
0.09780994802713394,0.9397888779640198,0.9364328980445862,0.9986727237701416,0.5615232313356652,7,942,,,,,
0.10272477567195892,0.9399441480636597,0.9366052150726318,0.998691737651825,0.5731951040107964,7,968,,,,,
0.11152096837759018,0.9396612644195557,0.9362423419952393,0.9987070560455322,0.5822876700042029,7,994,,,,,
,,,,,7,999,0.005944039206951857,,,,
0.11747308820486069,0.9394570589065552,0.9360067248344421,0.9987241625785828,0.5922790037182458,7,1020,,,,,
0.10936988145112991,0.9398952126502991,0.9365474581718445,0.9987237453460693,0.5958225585570017,7,1046,,,,,
,,,,,7,1047,,0.9989493489265442,0.9989504218101501,0.999938428401947,0.8818392966406127
0.1159941554069519,0.9398165345191956,0.9364134073257446,0.9987303018569946,0.5964772145751763,8,1073,,,,,
,,,,,8,1099,0.0039415378123521805,,,,
0.12379713356494904,0.9416500329971313,0.9381822347640991,0.9987491369247437,0.6045143550134621,8,1099,,,,,
0.13397356867790222,0.9409566521644592,0.9373940229415894,0.9987596273422241,0.6096049086384442,8,1125,,,,,
0.14106638729572296,0.9405099153518677,0.9368884563446045,0.998779296875,0.6137663576752607,8,1151,,,,,
0.12776899337768555,0.9421456456184387,0.9387356042861938,0.998782217502594,0.6233866206673988,8,1177,,,,,
,,,,,8,1178,,0.9995347261428833,0.9995349049568176,0.9999613761901855,0.9255510541977388
,,,,,9,1199,0.0024761101230978966,,,,
0.12670259177684784,0.9423030614852905,0.9389130473136902,0.9987930655479431,0.624063426182374,9,1204,,,,,
0.14062684774398804,0.9413225054740906,0.9378035068511963,0.9988049268722534,0.6357696359756255,9,1230,,,,,
0.1586766093969345,0.9299936890602112,0.9248632788658142,0.9988126754760742,0.6438749572198257,9,1256,,,,,
0.1711767017841339,0.9298192858695984,0.9246550798416138,0.9988035559654236,0.6504391140862235,9,1282,,,,,
,,,,,9,1299,0.0018583989003673196,,,,
0.15298226475715637,0.9410672187805176,0.9374926686286926,0.998799204826355,0.6530433316394483,9,1308,,,,,
,,,,,9,1309,,0.9996735453605652,0.9996736645698547,0.9999788999557495,0.9577779941638038
