train_tpr,train_f1,train_acc,train_auc,val_tpr_1e4,val_tpr_1e5,val_tpr_1e6,val_tpr_1e7,val_f1,val_acc,val_auc
1.0,0.9999981238379522,0.9999981238766712,1.0,0.8170969841614233,0.8107538958304086,0.5811349490978861,0.5811349490978861,0.8994002780911896,0.9085865976925434,0.9992563750885401
