train_tpr,train_f1,train_acc,train_auc,val_tpr_1e4,val_tpr_1e5,val_tpr_1e6,val_tpr_1e7,val_f1,val_acc,val_auc
0.9955272212862241,0.9974381094782464,0.9974315871628138,0.9999968503919717,0.7257752308994763,0.5523506864234086,0.3841971590111419,0.3841971590111419,0.9460819681564469,0.9481800701085662,0.99763544346739
