epoch,lr,memory,step,train_acc,train_auc,train_f1,train_loss,train_precision,train_recall,train_tpr,val_acc,val_auc,val_f1,val_loss,val_precision,val_recall,val_tpr
0,4.00786375394091e-05,38997504.0,9,,,,0.6903287172317505,,,,,,,,,,
0,4.035043093608692e-05,38997504.0,19,,,,0.6903468370437622,,,,,,,,,,
0,4.081624865648337e-05,38997504.0,29,,,,0.6882666349411011,,,,,,,,,,
0,4.147589424974285e-05,38997504.0,39,,,,0.6859041452407837,,,,,,,,,,
0,4.232910941937007e-05,38997504.0,49,,,,0.6821016073226929,,,,,,,,,,
0,4.337554128142074e-05,38997504.0,59,,,,0.6797307729721069,,,,,,,,,,
0,4.461476783035323e-05,38997504.0,69,,,,0.6786376237869263,,,,,,,,,,
0,4.6046294301049784e-05,38997504.0,79,,,,0.6739040613174438,,,,,,,,,,
0,4.7669534978922457e-05,38997504.0,89,,,,0.6714751720428467,,,,,,,,,,
0,4.948383502778597e-05,38997504.0,99,,,,0.6706784963607788,,,,,,,,,,
0,5.14884595759213e-05,38997504.0,109,,,,0.6637211441993713,,,,,,,,,,
0,5.368260099203326e-05,38997504.0,119,,,,0.6592196226119995,,,,,,,,,,
0,5.6065371609292924e-05,38997504.0,129,,,,0.6529392004013062,,,,,,,,,,
0,5.863580372533761e-05,38997504.0,139,,,,0.6462059617042542,,,,,,,,,,
0,6.139285687822849e-05,38997504.0,149,,,,0.634926438331604,,,,,,,,,,
0,6.433542148442939e-05,38997504.0,159,,,,0.6288511157035828,,,,,,,,,,
0,6.74623079248704e-05,38997504.0,169,,,,0.6187852621078491,,,,,,,,,,
0,7.077224290696904e-05,38997504.0,179,,,,0.6013679504394531,,,,,,,,,,
0,7.42638876545243e-05,38997504.0,189,,,,0.5868746042251587,,,,,,,,,,
0,7.793584518367425e-05,38997504.0,199,,,,0.5772818326950073,,,,,,,,,,
0,8.178660937119275e-05,38997504.0,209,,,,0.5517579913139343,,,,,,,,,,
0,8.581463771406561e-05,38997504.0,219,,,,0.5321981906890869,,,,,,,,,,
0,9.001830039778724e-05,38997504.0,229,,,,0.5139465928077698,,,,,,,,,,
0,9.439588757231832e-05,38997504.0,239,,,,0.4910297393798828,,,,,,,,,,
0,9.894563117995858e-05,38997504.0,249,,,,0.46261322498321533,,,,,,,,,,
0,0.00010366569767938927,38997504.0,259,,,,0.43513575196266174,,,,,,,,,,
0,,,259,,,,,,,,0.9936655759811401,0.9999750256538391,0.9937053322792053,0.4275226294994354,0.9874894022941589,1.0,0.9874893426895142
0,0.00010855417349375784,38999040.0,269,,,,0.4026193618774414,,,,,,,,,,
0,0.00011360907956259325,38999040.0,279,,,,0.37392520904541016,,,,,,,,,,
0,0.0001188283713418059,38999040.0,289,,,,0.35321491956710815,,,,,,,,,,
0,0.0001242099388036877,38999040.0,299,,,,0.3125823140144348,,,,,,,,,,
0,0.00012975159916095436,38999040.0,309,,,,0.29365235567092896,,,,,,,,,,
0,0.00013545111869461834,38999040.0,319,,,,0.2611241638660431,,,,,,,,,,
0,0.00014130619820207357,38999040.0,329,,,,0.23973065614700317,,,,,,,,,,
0,0.00014731446572113782,38999040.0,339,,,,0.21224287152290344,,,,,,,,,,
0,0.00015347347653005272,38999040.0,349,,,,0.18825849890708923,,,,,,,,,,
0,0.00015978074225131422,38999040.0,359,,,,0.16881738603115082,,,,,,,,,,
0,0.0001662337308516726,38999040.0,369,,,,0.1510736495256424,,,,,,,,,,
