train_loss,epoch,step,val_loss,val_acc,val_f1,val_auc,val_tpr,train_acc,train_f1,train_auc,train_tpr,learning_rate
8.583057206124067e-05,0,9,,,,,,,,,,
9.687359124654904e-06,0,19,,,,,,,,,,
5.456047801999375e-05,0,29,,,,,,,,,,
4.238490873831324e-05,0,39,,,,,,,,,,
4.8077330575324595e-05,0,49,,,,,,,,,,
0.00021004768495913595,0,59,,,,,,,,,,
9.997549568652175e-06,0,69,,,,,,,,,,
1.9836350475088693e-05,0,79,,,,,,,,,,
0.00019780457660090178,0,89,,,,,,,,,,
3.890611696988344e-05,0,99,,,,,,,,,,
6.819528061896563e-05,0,109,,,,,,,,,,
1.9946768588852137e-05,0,119,,,,,,,,,,
1.154957317339722e-05,0,129,,,,,,,,,,
0.03280315548181534,0,139,,,,,,,,,,
0.017911594361066818,0,149,,,,,,,,,,
2.411415334790945e-05,0,159,,,,,,,,,,
2.950371526821982e-05,0,169,,,,,,,,,,
7.89988407632336e-05,0,179,,,,,,,,,,
0.0002263032947666943,0,189,,,,,,,,,,
3.892574750352651e-05,0,199,,,,,,,,,,
0.013866803608834743,0,209,,,,,,,,,,
3.0093122404650785e-05,0,219,,,,,,,,,,
5.2249910368118435e-05,0,229,,,,,,,,,,
3.594033114495687e-05,0,239,,,,,,,,,,
5.489356772159226e-05,0,249,,,,,,,,,,
0.018325503915548325,0,259,,,,,,,,,,
,0,259,0.24340739846229553,0.9803373217582703,0.979945182800293,0.9999470114707947,0.9588879398447373,,,,,
0.0002630345697980374,0,269,,,,,,,,,,
8.366112888325006e-05,0,279,,,,,,,,,,
0.000249234726652503,0,289,,,,,,,,,,
5.37329979124479e-05,0,299,,,,,,,,,,
3.822246071649715e-05,0,309,,,,,,,,,,
0.011888786219060421,0,319,,,,,,,,,,
0.024491574615240097,0,329,,,,,,,,,,
9.567367669660598e-05,0,339,,,,,,,,,,
0.00010754260438261554,0,349,,,,,,,,,,
0.0001927513803821057,0,359,,,,,,,,,,
0.0003551612899173051,0,369,,,,,,,,,,
0.00016906269593164325,0,379,,,,,,,,,,
6.777927046641707e-05,0,389,,,,,,,,,,
0.00021357895457185805,0,399,,,,,,,,,,
0.0004883732181042433,0,409,,,,,,,,,,
0.00017025251872837543,0,419,,,,,,,,,,
9.413901716470718e-05,0,429,,,,,,,,,,
0.00017903388652484864,0,439,,,,,,,,,,
0.0002528401673771441,0,449,,,,,,,,,,
0.00016787380445748568,0,459,,,,,,,,,,
0.0001431660639354959,0,469,,,,,,,,,,
0.00010644832218531519,0,479,,,,,,,,,,
0.00016523910744581372,0,489,,,,,,,,,,
0.00016642935224808753,0,499,,,,,,,,,,
0.00029276724671944976,0,509,,,,,,,,,,
0.00012819153198506683,0,519,,,,,,,,,,
,0,519,0.12495952099561691,0.9897006750106812,0.9895948171615601,0.9999701976776123,0.9826983499106277,,,,,
,0,520,,,,,,0.9999474883079529,0.9999474883079529,0.9999517798423767,0.968121735183448,0.00012277698260731995
0.000103874655906111,1,529,,,,,,,,,,
0.00027639279142022133,1,539,,,,,,,,,,
0.00012015849642921239,1,549,,,,,,,,,,
0.00023993737704586238,1,559,,,,,,,,,,
0.0002436726208543405,1,569,,,,,,,,,,
7.194104546215385e-05,1,579,,,,,,,,,,
0.00012161038466729224,1,589,,,,,,,,,,
0.00017036349163390696,1,599,,,,,,,,,,
8.830224396660924e-05,1,609,,,,,,,,,,
