epoch,lr,step,train_acc,train_auc,train_f1,train_loss,train_precision,train_recall,train_tpr,val_acc,val_auc,val_f1,val_loss,val_precision,val_recall,val_tpr
0,3.9999998989515007e-05,0,,,,0.6940319538116455,,,,,,,,,,
0,4.000024273409508e-05,1,,,,0.6936883926391602,,,,,,,,,,
0,4.00009703298565e-05,2,,,,0.6939080953598022,,,,,,,,,,
0,4.000218177679926e-05,3,,,,0.6885330677032471,,,,,,,,,,
0,4.0003880712902173e-05,4,,,,0.6924758553504944,,,,,,,,,,
0,4.000606350018643e-05,5,,,,0.6925300359725952,,,,,,,,,,
0,4.0008733776630834e-05,6,,,,0.6899305582046509,,,,,,,,,,
0,4.0011884266277775e-05,7,,,,0.6914716362953186,,,,,,,,,,
0,4.001552224508487e-05,8,,,,0.6885651350021362,,,,,,,,,,
0,4.001964771305211e-05,9,,,,0.6936973333358765,,,,,,,,,,
0,4.0024257032200694e-05,10,,,,0.6872106790542603,,,,,,,,,,
0,4.002935020253062e-05,11,,,,0.6908153295516968,,,,,,,,,,
0,4.0034927224041894e-05,12,,,,0.691949725151062,,,,,,,,,,
0,4.0040991734713316e-05,13,,,,0.6882933378219604,,,,,,,,,,
0,4.004754009656608e-05,14,,,,0.6891529560089111,,,,,,,,,,
0,4.005457230960019e-05,15,,,,0.6899733543395996,,,,,,,,,,
0,4.006209201179445e-05,16,,,,0.6879678964614868,,,,,,,,,,
0,4.007009556517005e-05,17,,,,0.6894658803939819,,,,,,,,,,
0,4.00785866077058e-05,18,,,,0.6858211755752563,,,,,,,,,,
0,4.00875615014229e-05,19,,,,0.6878474354743958,,,,,,,,,,
0,4.0097020246321335e-05,20,,,,0.6880117058753967,,,,,,,,,,
0,4.010696284240112e-05,21,,,,0.6861640214920044,,,,,,,,,,
0,4.011739292764105e-05,22,,,,0.6898744106292725,,,,,,,,,,
0,4.0128306864062324e-05,23,,,,0.6891214847564697,,,,,,,,,,
0,4.013970465166494e-05,24,,,,0.6858502626419067,,,,,,,,,,
0,4.015158992842771e-05,25,,,,0.6844343543052673,,,,,,,,,,
0,4.016395905637182e-05,26,,,,0.6875752806663513,,,,,,,,,,
0,4.017681203549728e-05,27,,,,0.6863434910774231,,,,,,,,,,
0,4.019015250378288e-05,28,,,,0.6871600151062012,,,,,,,,,,
0,4.0203973185271025e-05,29,,,,0.6860279440879822,,,,,,,,,,
0,4.0218284993898124e-05,30,,,,0.6837562322616577,,,,,,,,,,
0,4.023307701572776e-05,31,,,,0.6814771294593811,,,,,,,,,,
0,4.0248356526717544e-05,32,,,,0.6880524158477783,,,,,,,,,,
0,4.026411988888867e-05,33,,,,0.686913251876831,,,,,,,,,,
0,4.0280367102241144e-05,34,,,,0.6842517852783203,,,,,,,,,,
0,4.029709816677496e-05,35,,,,0.6838704347610474,,,,,,,,,,
0,4.0314316720468923e-05,36,,,,0.6833763122558594,,,,,,,,,,
0,4.033201912534423e-05,37,,,,0.6848703622817993,,,,,,,,,,
0,4.035020901937969e-05,38,,,,0.6836099624633789,,,,,,,,,,
0,4.0368879126617685e-05,39,,,,0.6848764419555664,,,,,,,,,,
0,4.038803672301583e-05,40,,,,0.6829157471656799,,,,,,,,,,
0,4.040767817059532e-05,41,,,,0.6810187101364136,,,,,,,,,,
0,4.042780346935615e-05,42,,,,0.6816097497940063,,,,,,,,,,
0,4.044841625727713e-05,43,,,,0.682767391204834,,,,,,,,,,
0,4.046950925840065e-05,44,,,,0.6796438694000244,,,,,,,,,,
0,4.049108974868432e-05,45,,,,0.6795210242271423,,,,,,,,,,
0,4.051315409014933e-05,46,,,,0.6792665719985962,,,,,,,,,,
0,4.053570592077449e-05,47,,,,0.6805719137191772,,,,,,,,,,
0,4.055873796460219e-05,48,,,,0.6805683374404907,,,,,,,,,,
0,4.0582257497590035e-05,49,,,,0.6811949014663696,,,,,,,,,,
0,4.0606260881759226e-05,50,,,,0.6803780198097229,,,,,,,,,,
0,4.063074811710976e-05,51,,,,0.6793006658554077,,,,,,,,,,
0,4.065571920364164e-05,52,,,,0.6803776621818542,,,,,,,,,,
0,4.0681177779333666e-05,53,,,,0.6781803965568542,,,,,,,,,,
0,4.070711656822823e-05,54,,,,0.6796524524688721,,,,,,,,,,
0,4.0733542846282944e-05,55,,,,0.6768945455551147,,,,,,,,,,
0,4.0760452975519e-05,56,,,,0.6769818067550659,,,,,,,,,,
0,4.07878469559364e-05,57,,,,0.6778974533081055,,,,,,,,,,
0,4.0815724787535146e-05,58,,,,0.6773091554641724,,,,,,,,,,
0,4.084408647031523e-05,59,,,,0.6774030923843384,,,,,,,,,,
0,4.087293564225547e-05,60,,,,0.6763821244239807,,,,,,,,,,
0,4.0902265027398244e-05,61,,,,0.6776930093765259,,,,,,,,,,
0,4.093208190170117e-05,62,,,,0.6769213080406189,,,,,,,,,,
0,4.096237898920663e-05,63,,,,0.6736412644386292,,,,,,,,,,
0,4.099316356587224e-05,64,,,,0.6748589277267456,,,,,,,,,,
0,4.102443199371919e-05,65,,,,0.6751189231872559,,,,,,,,,,
0,4.105618427274749e-05,66,,,,0.6753538846969604,,,,,,,,,,
0,4.1088420402957126e-05,67,,,,0.6755967736244202,,,,,,,,,,
0,4.112114038434811e-05,68,,,,0.673054575920105,,,,,,,,,,
0,4.1154344216920435e-05,69,,,,0.6748241782188416,,,,,,,,,,
0,4.1188031900674105e-05,70,,,,0.6735369563102722,,,,,,,,,,
0,4.122220343560912e-05,71,,,,0.6730257868766785,,,,,,,,,,
0,4.125685882172547e-05,72,,,,0.6717374324798584,,,,,,,,,,
0,4.129199805902317e-05,73,,,,0.6727520823478699,,,,,,,,,,
0,4.1327621147502214e-05,74,,,,0.6721913814544678,,,,,,,,,,
0,4.13637280871626e-05,75,,,,0.6726582050323486,,,,,,,,,,
0,4.140031887800433e-05,76,,,,0.6707554459571838,,,,,,,,,,
0,4.14373935200274e-05,77,,,,0.6701337099075317,,,,,,,,,,
0,4.1474952013231814e-05,78,,,,0.6710376739501953,,,,,,,,,,
0,4.151299435761757e-05,79,,,,0.6726376414299011,,,,,,,,,,
0,4.1551516915205866e-05,80,,,,0.6715397834777832,,,,,,,,,,
0,4.159052696195431e-05,81,,,,0.6706225872039795,,,,,,,,,,
0,4.16300208598841e-05,82,,,,0.6692475080490112,,,,,,,,,,
0,4.166999497101642e-05,83,,,,0.6681153774261475,,,,,,,,,,
0,4.171045293333009e-05,84,,,,0.6675403118133545,,,,,,,,,,
0,4.1751398384803906e-05,85,,,,0.667256236076355,,,,,,,,,,
0,4.179282404948026e-05,86,,,,0.6710056066513062,,,,,,,,,,
0,4.1834733565337956e-05,87,,,,0.6658040881156921,,,,,,,,,,
0,4.187712329439819e-05,88,,,,0.6687870025634766,,,,,,,,,,
0,4.192000051261857e-05,89,,,,0.6666507124900818,,,,,,,,,,
0,4.196335794404149e-05,90,,,,0.6665060520172119,,,,,,,,,,
0,4.200719922664575e-05,91,,,,0.6663589477539062,,,,,,,,,,
0,4.205152436043136e-05,92,,,,0.6644781231880188,,,,,,,,,,
0,4.209633334539831e-05,93,,,,0.6659930944442749,,,,,,,,,,
0,4.21416261815466e-05,94,,,,0.665208101272583,,,,,,,,,,
0,4.2187399230897427e-05,95,,,,0.6630244255065918,,,,,,,,,,
0,4.22336561314296e-05,96,,,,0.6610078811645508,,,,,,,,,,
0,4.228039688314311e-05,97,,,,0.6632503271102905,,,,,,,,,,
0,4.232761784805916e-05,98,,,,0.6639673113822937,,,,,,,,,,
0,4.2375322664156556e-05,99,,,,0.6615931391716003,,,,,,,,,,
0,4.242351133143529e-05,100,,,,0.6604555249214172,,,,,,,,,,
0,4.247218384989537e-05,101,,,,0.6625492572784424,,,,,,,,,,
0,4.252133658155799e-05,102,,,,0.6587077379226685,,,,,,,,,,
0,4.257097316440195e-05,103,,,,0.659298300743103,,,,,,,,,,
0,4.2621089960448444e-05,104,,,,0.6599780917167664,,,,,,,,,,
0,4.267169060767628e-05,105,,,,0.659482479095459,,,,,,,,,,
0,4.2722775106085464e-05,106,,,,0.6598542928695679,,,,,,,,,,
0,4.277433981769718e-05,107,,,,0.6569424271583557,,,,,,,,,,
0,4.2826388380490243e-05,108,,,,0.660643458366394,,,,,,,,,,
0,4.287891715648584e-05,109,,,,0.6562406420707703,,,,,,,,,,
0,4.293192978366278e-05,110,,,,0.6569382548332214,,,,,,,,,,
0,4.2985426262021065e-05,111,,,,0.6559626460075378,,,,,,,,,,
0,4.3039402953581885e-05,112,,,,0.6560996770858765,,,,,,,,,,
