epoch,lr,memory,step,train_acc,train_auc,train_f1,train_loss,train_precision,train_recall,train_tpr,val_acc,val_auc,val_f1,val_loss,val_precision,val_recall,val_tpr
0,3.9999998989515007e-05,0.0,0,,,,0.6949133276939392,,,,,,,,,,
0,4.000024273409508e-05,0.0,1,,,,0.6935783624649048,,,,,,,,,,
0,4.00009703298565e-05,0.0,2,,,,0.6916655898094177,,,,,,,,,,
0,4.000218177679926e-05,0.0,3,,,,0.692970871925354,,,,,,,,,,
0,4.0003880712902173e-05,0.0,4,,,,0.6916548609733582,,,,,,,,,,
0,4.000606350018643e-05,0.0,5,,,,0.6903902292251587,,,,,,,,,,
0,4.0008733776630834e-05,0.0,6,,,,0.6913265585899353,,,,,,,,,,
0,4.0011884266277775e-05,0.0,7,,,,0.6903085112571716,,,,,,,,,,
0,4.001552224508487e-05,0.0,8,,,,0.6923017501831055,,,,,,,,,,
0,4.001964771305211e-05,0.0,9,,,,0.6909377574920654,,,,,,,,,,
0,4.0024257032200694e-05,0.0,10,,,,0.6912426352500916,,,,,,,,,,
0,4.002935020253062e-05,0.0,11,,,,0.691335916519165,,,,,,,,,,
0,4.0034927224041894e-05,0.0,12,,,,0.6915327310562134,,,,,,,,,,
0,4.0040991734713316e-05,0.0,13,,,,0.6929335594177246,,,,,,,,,,
0,4.004754009656608e-05,0.0,14,,,,0.6872332096099854,,,,,,,,,,
0,4.005457230960019e-05,0.0,15,,,,0.6913814544677734,,,,,,,,,,
0,4.006209201179445e-05,0.0,16,,,,0.6930888295173645,,,,,,,,,,
0,4.007009556517005e-05,0.0,17,,,,0.6937956809997559,,,,,,,,,,
0,4.00785866077058e-05,0.0,18,,,,0.6928247809410095,,,,,,,,,,
0,4.00875615014229e-05,0.0,19,,,,0.692042887210846,,,,,,,,,,
0,4.0097020246321335e-05,0.0,20,,,,0.6897213459014893,,,,,,,,,,
0,4.010696284240112e-05,0.0,21,,,,0.6871001720428467,,,,,,,,,,
0,4.011739292764105e-05,0.0,22,,,,0.6913564801216125,,,,,,,,,,
0,4.0128306864062324e-05,0.0,23,,,,0.689653217792511,,,,,,,,,,
0,4.013970465166494e-05,0.0,24,,,,0.6888610124588013,,,,,,,,,,
0,4.015158992842771e-05,0.0,25,,,,0.6902748942375183,,,,,,,,,,
0,4.016395905637182e-05,0.0,26,,,,0.6919687390327454,,,,,,,,,,
0,4.017681203549728e-05,0.0,27,,,,0.6923288106918335,,,,,,,,,,
0,4.019015250378288e-05,0.0,28,,,,0.690553605556488,,,,,,,,,,
0,4.0203973185271025e-05,0.0,29,,,,0.6912380456924438,,,,,,,,,,
0,4.0218284993898124e-05,0.0,30,,,,0.6899501085281372,,,,,,,,,,
0,4.023307701572776e-05,0.0,31,,,,0.6920458078384399,,,,,,,,,,
0,4.0248356526717544e-05,0.0,32,,,,0.6864275932312012,,,,,,,,,,
0,4.026411988888867e-05,0.0,33,,,,0.6903119683265686,,,,,,,,,,
0,4.0280367102241144e-05,0.0,34,,,,0.6892217397689819,,,,,,,,,,
0,4.029709816677496e-05,0.0,35,,,,0.6894606351852417,,,,,,,,,,
0,4.0314316720468923e-05,0.0,36,,,,0.6882832050323486,,,,,,,,,,
0,4.033201912534423e-05,0.0,37,,,,0.6899049878120422,,,,,,,,,,
0,4.035020901937969e-05,0.0,38,,,,0.687791109085083,,,,,,,,,,
0,4.0368879126617685e-05,0.0,39,,,,0.6897013783454895,,,,,,,,,,
0,4.038803672301583e-05,0.0,40,,,,0.6885367631912231,,,,,,,,,,
0,4.040767817059532e-05,0.0,41,,,,0.687809944152832,,,,,,,,,,
0,4.042780346935615e-05,0.0,42,,,,0.6904436349868774,,,,,,,,,,
0,4.044841625727713e-05,0.0,43,,,,0.6887387633323669,,,,,,,,,,
0,4.046950925840065e-05,0.0,44,,,,0.6862671375274658,,,,,,,,,,
0,4.049108974868432e-05,0.0,45,,,,0.6908608078956604,,,,,,,,,,
0,4.051315409014933e-05,0.0,46,,,,0.686660647392273,,,,,,,,,,
0,4.053570592077449e-05,0.0,47,,,,0.6887320876121521,,,,,,,,,,
0,4.055873796460219e-05,0.0,48,,,,0.6897702217102051,,,,,,,,,,
0,4.0582257497590035e-05,0.0,49,,,,0.6862119436264038,,,,,,,,,,
0,4.0606260881759226e-05,0.0,50,,,,0.6878392100334167,,,,,,,,,,
0,4.063074811710976e-05,0.0,51,,,,0.688937783241272,,,,,,,,,,
0,4.065571920364164e-05,0.0,52,,,,0.6863457560539246,,,,,,,,,,
0,4.0681177779333666e-05,0.0,53,,,,0.6873819231987,,,,,,,,,,
0,4.070711656822823e-05,0.0,54,,,,0.6862697005271912,,,,,,,,,,
0,4.0733542846282944e-05,0.0,55,,,,0.6864491701126099,,,,,,,,,,
0,4.0760452975519e-05,0.0,56,,,,0.6854017972946167,,,,,,,,,,
0,4.07878469559364e-05,0.0,57,,,,0.6892265677452087,,,,,,,,,,
0,4.0815724787535146e-05,0.0,58,,,,0.6878626942634583,,,,,,,,,,
0,4.084408647031523e-05,0.0,59,,,,0.6855377554893494,,,,,,,,,,
0,4.087293564225547e-05,0.0,60,,,,0.6878116726875305,,,,,,,,,,
0,4.0902265027398244e-05,0.0,61,,,,0.6833505034446716,,,,,,,,,,
0,4.093208190170117e-05,0.0,62,,,,0.684486985206604,,,,,,,,,,
