train_loss,epoch,step,val_loss,val_acc,val_f1,val_auc,val_tpr,train_acc,train_f1,train_auc,train_tpr
0.683415412902832,0,9,,,,,,,,,
0.6748756170272827,0,19,,,,,,,,,
0.6630681753158569,0,29,,,,,,,,,
0.6490899920463562,0,39,,,,,,,,,
0.6340175271034241,0,49,,,,,,,,,
,0,51,0.6194472312927246,0.6930267810821533,0.5658921003341675,0.9504213333129883,0.18205507113301023,,,,
0.6072945594787598,0,59,,,,,,,,,
0.5704463720321655,0,69,,,,,,,,,
0.5338561534881592,0,79,,,,,,,,,
0.4957497715950012,0,89,,,,,,,,,
0.45090991258621216,0,99,,,,,,,,,
,0,103,0.4259493350982666,0.9230296611785889,0.9180548191070557,0.9932369589805603,0.3121661008063008,,,,
0.4075869619846344,0,109,,,,,,,,,
0.3593572676181793,0,119,,,,,,,,,
0.32371801137924194,0,129,,,,,,,,,
0.27484744787216187,0,139,,,,,,,,,
0.24090135097503662,0,149,,,,,,,,,
,0,155,0.22767288982868195,0.9685469269752502,0.968024730682373,0.9971558451652527,0.4646429313777084,,,,
0.21128401160240173,0,159,,,,,,,,,
0.18115806579589844,0,169,,,,,,,,,
0.15625780820846558,0,179,,,,,,,,,
0.13683949410915375,0,189,,,,,,,,,
0.11996429413557053,0,199,,,,,,,,,
,0,207,0.13083942234516144,0.9857996702194214,0.9858016967773438,0.9978482723236084,0.6081267296063113,,,,
0.10662439465522766,0,209,,,,,,,,,
0.09030093252658844,0,219,,,,,,,,,
0.08038672804832458,0,229,,,,,,,,,
0.06679858267307281,0,239,,,,,,,,,
0.06578852981328964,0,249,,,,,,,,,
0.055664341896772385,0,259,,,,,,,,,
,0,259,0.08999480307102203,0.9873183965682983,0.9873380064964294,0.998260498046875,0.6802741783202685,,,,
,0,260,,,,,,0.867742657661438,0.8486292958259583,0.9906308650970459,0.45126567682311697
0.05347679555416107,1,269,,,,,,,,,
0.050291649997234344,1,279,,,,,,,,,
0.042362648993730545,1,289,,,,,,,,,
0.03948662430047989,1,299,,,,,,,,,
0.035337142646312714,1,309,,,,,,,,,
,1,312,0.07286334782838821,0.9838576316833496,0.9838138222694397,0.9986031651496887,0.7291703650939255,,,,
0.036992765963077545,1,319,,,,,,,,,
0.03338615968823433,1,329,,,,,,,,,
0.03062886744737625,1,339,,,,,,,,,
0.026215365156531334,1,349,,,,,,,,,
0.02894643507897854,1,359,,,,,,,,,
,1,364,0.06376628577709198,0.9819772839546204,0.9818759560585022,0.9988623261451721,0.7776392781868848,,,,
0.02552800066769123,1,369,,,,,,,,,
0.023886457085609436,1,379,,,,,,,,,
0.01896812580525875,1,389,,,,,,,,,
0.01975235715508461,1,399,,,,,,,,,
0.02175236865878105,1,409,,,,,,,,,
,1,416,0.059122826904058456,0.9798544645309448,0.9796803593635559,0.9990519285202026,0.812471851330078,,,,
0.015403839759528637,1,419,,,,,,,,,
0.016404753550887108,1,429,,,,,,,,,
0.016104236245155334,1,439,,,,,,,,,
0.01644486002624035,1,449,,,,,,,,,
0.012731892988085747,1,459,,,,,,,,,
,1,468,0.058823950588703156,0.9768510460853577,0.976542055606842,0.9991915225982666,0.8390477204692086,,,,
0.01274144183844328,1,469,,,,,,,,,
0.013652421534061432,1,479,,,,,,,,,
0.013929556123912334,1,489,,,,,,,,,
0.012059981003403664,1,499,,,,,,,,,
0.011759042739868164,1,509,,,,,,,,,
0.010913599282503128,1,519,,,,,,,,,
,1,520,0.05614253506064415,0.9766978621482849,0.9763550758361816,0.9992911219596863,0.852835368794339,,,,
,1,521,,,,,,0.9977936744689941,0.997798502445221,0.9999558925628662,0.9587463442358106
0.010203150101006031,2,529,,,,,,,,,
0.00958259403705597,2,539,,,,,,,,,
0.009662848897278309,2,549,,,,,,,,,
0.008356948383152485,2,559,,,,,,,,,
0.008079098537564278,2,569,,,,,,,,,
,2,573,0.05537997931241989,0.9762214422225952,0.9758238196372986,0.9993698596954346,0.8618385877054522,,,,
0.007814600132405758,2,579,,,,,,,,,
0.008267689496278763,2,589,,,,,,,,,
0.0075513687916100025,2,599,,,,,,,,,
0.008023608475923538,2,609,,,,,,,,,
0.007822745479643345,2,619,,,,,,,,,
,2,625,0.05524111166596413,0.9764107465744019,0.9759559035301208,0.999434232711792,0.8697878348512809,,,,
0.007243971340358257,2,629,,,,,,,,,
0.006660990882664919,2,639,,,,,,,,,
0.005608733743429184,2,649,,,,,,,,,
0.007080663926899433,2,659,,,,,,,,,
0.005881567485630512,2,669,,,,,,,,,
,2,677,0.05777943879365921,0.9750005006790161,0.9744246006011963,0.999509334564209,0.876158258321379,,,,
0.004789339378476143,2,679,,,,,,,,,
0.006372792646288872,2,689,,,,,,,,,
0.006898196414113045,2,699,,,,,,,,,
0.005897728260606527,2,709,,,,,,,,,
0.004041958134621382,2,719,,,,,,,,,
0.004854120779782534,2,729,,,,,,,,,
,2,729,0.05807790160179138,0.9744985103607178,0.9738765954971313,0.9995593428611755,0.8818956100414669,,,,
0.004386289976537228,2,739,,,,,,,,,
0.0038428346160799265,2,749,,,,,,,,,
0.00410121213644743,2,759,,,,,,,,,
0.003500636899843812,2,769,,,,,,,,,
0.0036412503104656935,2,779,,,,,,,,,
,2,781,0.05643809959292412,0.9749153852462769,0.9743072390556335,0.9996027946472168,0.8868339198892214,,,,
,2,782,,,,,,0.9992551803588867,0.9992557168006897,0.9999908208847046,0.9905425331107092
0.0034710862673819065,3,789,,,,,,,,,
0.0030597159639000893,3,799,,,,,,,,,
0.0035169231705367565,3,809,,,,,,,,,
0.0027462258003652096,3,819,,,,,,,,,
0.0032936662901192904,3,829,,,,,,,,,
,3,834,0.05639778450131416,0.9745197892189026,0.9738881587982178,0.9996389150619507,0.8906076776570025,,,,
0.0025513237342238426,3,839,,,,,,,,,
0.003000830300152302,3,849,,,,,,,,,
0.0022956421598792076,3,859,,,,,,,,,
0.0032136610243469477,3,869,,,,,,,,,
0.003048899583518505,3,879,,,,,,,,,
,3,886,0.059784118086099625,0.9727393984794617,0.9720074534416199,0.9996705651283264,0.8943139177067833,,,,
0.002249090699478984,3,889,,,,,,,,,
0.0022249361500144005,3,899,,,,,,,,,
0.003956092055886984,3,909,,,,,,,,,
0.0023030531592667103,3,919,,,,,,,,,
0.0022413302212953568,3,929,,,,,,,,,
,3,938,0.064052514731884,0.9704549312591553,0.9695877432823181,0.9997066259384155,0.8980277239224643,,,,
0.002028569346293807,3,939,,,,,,,,,
0.0015079854056239128,3,949,,,,,,,,,
0.001990353688597679,3,959,,,,,,,,,
0.002678679535165429,3,969,,,,,,,,,
0.0020637433044612408,3,979,,,,,,,,,
0.002519335364922881,3,989,,,,,,,,,
,3,990,0.06526987254619598,0.969944417476654,0.9690452218055725,0.9997259974479675,0.9014783434322947,,,,
0.0014409217983484268,3,999,,,,,,,,,
0.001372221508063376,3,1009,,,,,,,,,
0.0014651691308245063,3,1019,,,,,,,,,
0.0025983555242419243,3,1029,,,,,,,,,
0.0016935234889388084,3,1039,,,,,,,,,
,3,1042,0.06322652846574783,0.9709165096282959,0.9700756669044495,0.9997407793998718,0.9047592724528383,,,,
,3,1043,,,,,,0.9997617602348328,0.9997617602348328,0.9999932050704956,0.9928176439417281
0.0024177010636776686,4,1049,,,,,,,,,
0.0011469698511064053,4,1059,,,,,,,,,
0.0012790679465979338,4,1069,,,,,,,,,
0.0016986561240628362,4,1079,,,,,,,,,
0.0012953223194926977,4,1089,,,,,,,,,
,4,1095,0.06361629068851471,0.9708377718925476,0.9699916243553162,0.9997546672821045,0.9071016545124039,,,,
0.001428388524800539,4,1099,,,,,,,,,
0.003162949811667204,4,1109,,,,,,,,,
0.0010509549174457788,4,1119,,,,,,,,,
0.0010005944641306996,4,1129,,,,,,,,,
0.0015855998499318957,4,1139,,,,,,,,,
,4,1147,0.06856661289930344,0.9691148400306702,0.9681450128555298,0.9997676610946655,0.9095184526818125,,,,
0.0009341775439679623,4,1149,,,,,,,,,
0.0014742730418220162,4,1159,,,,,,,,,
0.0017165212193503976,4,1169,,,,,,,,,
0.001405041664838791,4,1179,,,,,,,,,
0.0030986610800027847,4,1189,,,,,,,,,
0.0010748276254162192,4,1199,,,,,,,,,
,4,1199,0.07313781976699829,0.9672536849975586,0.9661546349525452,0.9997843503952026,0.9118133103280138,,,,
0.0007611868204548955,4,1209,,,,,,,,,
0.0009889502543956041,4,1219,,,,,,,,,
0.0008466514991596341,4,1229,,,,,,,,,
0.0033957352861762047,4,1239,,,,,,,,,
0.0007470424752682447,4,1249,,,,,,,,,
,4,1251,0.07322022318840027,0.9673727750778198,0.9662808775901794,0.9997909069061279,0.9138977286545427,,,,
0.0006882656016387045,4,1259,,,,,,,,,
0.000783367024268955,4,1269,,,,,,,,,
0.001018124632537365,4,1279,,,,,,,,,
0.0008310953853651881,4,1289,,,,,,,,,
0.0009106327779591084,4,1299,,,,,,,,,
,4,1303,0.07242553681135178,0.9679704904556274,0.9669182896614075,0.9997967481613159,0.915904747586432,,,,
,4,1304,,,,,,0.9998611807823181,0.9998611807823181,0.9999945163726807,0.9940678347369171
0.0010535528417676687,5,1309,,,,,,,,,
0.0007916124886833131,5,1319,,,,,,,,,
0.002862374298274517,5,1329,,,,,,,,,
0.0008674872806295753,5,1339,,,,,,,,,
0.0013499290216714144,5,1349,,,,,,,,,
,5,1356,0.07346507906913757,0.9678130745887756,0.9667494297027588,0.9998033046722412,0.9175121619939269,,,,
0.0008557906839996576,5,1359,,,,,,,,,
0.0006134557770565152,5,1369,,,,,,,,,
0.0006700989324599504,5,1379,,,,,,,,,
0.0005914890789426863,5,1389,,,,,,,,,
0.0004157536895945668,5,1399,,,,,,,,,
,5,1408,0.07616788148880005,0.9669026732444763,0.9657765030860901,0.999806821346283,0.9187425533295706,,,,
0.0005476619699038565,5,1409,,,,,,,,,
0.0006059350562281907,5,1419,,,,,,,,,
0.000452272011898458,5,1429,,,,,,,,,
0.0005343051161617041,5,1439,,,,,,,,,
0.0006434962269850075,5,1449,,,,,,,,,
0.00047351393732242286,5,1459,,,,,,,,,
,5,1460,0.08146069198846817,0.965018093585968,0.9637563228607178,0.9998180270195007,0.9203806267310042,,,,
0.0005416146013885736,5,1469,,,,,,,,,
0.00094273139256984,5,1479,,,,,,,,,
0.0007136277854442596,5,1489,,,,,,,,,
0.0005651680985465646,5,1499,,,,,,,,,
0.0004704083548858762,5,1509,,,,,,,,,
,5,1512,0.08130548149347305,0.9653499126434326,0.9641124606132507,0.9998198747634888,0.9214647968872415,,,,
0.0004093060560990125,5,1519,,,,,,,,,
0.00046971754636615515,5,1529,,,,,,,,,
0.0006281560636125505,5,1539,,,,,,,,,
0.0003905600169673562,5,1549,,,,,,,,,
0.00046175692114047706,5,1559,,,,,,,,,
,5,1564,0.08234985917806625,0.9652584791183472,0.9640142917633057,0.9998233318328857,0.9229342452387286,,,,
,5,1565,,,,,,0.9999549984931946,0.9999549984931946,0.9999955296516418,0.9952693597525561
0.0003864769823849201,6,1569,,,,,,,,,
0.0003317438531666994,6,1579,,,,,,,,,
0.00039791176095604897,6,1589,,,,,,,,,
0.0005051736952736974,6,1599,,,,,,,,,
0.0004059106868226081,6,1609,,,,,,,,,
,6,1617,0.08236593753099442,0.9654818177223206,0.9642537832260132,0.9998254776000977,0.9239404658361255,,,,
0.0006958863232284784,6,1619,,,,,,,,,
0.0004001401539426297,6,1629,,,,,,,,,
0.000327165296766907,6,1639,,,,,,,,,
0.0006200188072398305,6,1649,,,,,,,,,
0.0003950598184019327,6,1659,,,,,,,,,
0.0007125328993424773,6,1669,,,,,,,,,
,6,1669,0.08391283452510834,0.9650627970695496,0.9638039469718933,0.9998257160186768,0.9245459593004617,,,,
0.0006872274680063128,6,1679,,,,,,,,,
0.00043344192090444267,6,1689,,,,,,,,,
0.0003726319700945169,6,1699,,,,,,,,,
0.0004077201592735946,6,1709,,,,,,,,,
0.00031598142231814563,6,1719,,,,,,,,,
,6,1721,0.09073399007320404,0.9625421762466431,0.9610908031463623,0.999835193157196,0.9258281511430495,,,,
0.00045804743422195315,6,1729,,,,,,,,,
0.00038897059857845306,6,1739,,,,,,,,,
0.006363680120557547,6,1749,,,,,,,,,
0.00048502409481443465,6,1759,,,,,,,,,
0.0003573985886760056,6,1769,,,,,,,,,
,6,1773,0.09041650593280792,0.962816596031189,0.9613867998123169,0.9998352527618408,0.92646872702606,,,,
0.00041338615119457245,6,1779,,,,,,,,,
0.000845753529574722,6,1789,,,,,,,,,
0.00031231052707880735,6,1799,,,,,,,,,
0.0007298995042219758,6,1809,,,,,,,,,
0.0005345979589037597,6,1819,,,,,,,,,
,6,1825,0.09208417683839798,0.9626358151435852,0.9611912369728088,0.9998372197151184,0.9273955353263389,,,,
,6,1826,,,,,,0.9999681115150452,0.9999681115150452,0.9999963045120239,0.9961358198715224
0.0002526828902773559,7,1829,,,,,,,,,
0.000402277335524559,7,1839,,,,,,,,,
0.00026024418184533715,7,1849,,,,,,,,,
0.0003314900095574558,7,1859,,,,,,,,,
0.00035827653482556343,7,1869,,,,,,,,,
,7,1878,0.09076647460460663,0.9633207321166992,0.9619299173355103,0.9998376369476318,0.9278482785130738,,,,
0.000310584349790588,7,1879,,,,,,,,,
0.00024199239851441234,7,1889,,,,,,,,,
0.00033471069764345884,7,1899,,,,,,,,,
0.00025709893088787794,7,1909,,,,,,,,,
0.00036885624285787344,7,1919,,,,,,,,,
0.00027061047148890793,7,1929,,,,,,,,,
,7,1930,0.0915062353014946,0.9631782174110413,0.9617758393287659,0.9998358488082886,0.9279398312477148,,,,
0.00037304259603843093,7,1939,,,,,,,,,
0.00020686782954726368,7,1949,,,,,,,,,
0.00028949143597856164,7,1959,,,,,,,,,
0.0002134583774022758,7,1969,,,,,,,,,
0.00023511677864007652,7,1979,,,,,,,,,
,7,1982,0.10038173198699951,0.960198163986206,0.9585533738136292,0.9998456239700317,0.9292301746876054,,,,
0.0013588120928034186,7,1989,,,,,,,,,
0.00038396785384975374,7,1999,,,,,,,,,
0.00019130477448925376,7,2009,,,,,,,,,
0.00022645089484285563,7,2019,,,,,,,,,
0.0006302213296294212,7,2029,,,,,,,,,
,7,2034,0.10002132505178452,0.9605746269226074,0.9589614868164062,0.9998445510864258,0.929542487734716,,,,
0.00024078760179691017,7,2039,,,,,,,,,
0.00025536856264807284,7,2049,,,,,,,,,
0.00021386827575042844,7,2059,,,,,,,,,
0.00032732123509049416,7,2069,,,,,,,,,
0.00024021643912419677,7,2079,,,,,,,,,
,7,2086,0.10138186812400818,0.9604491591453552,0.9588254690170288,0.9998456239700317,0.9302010541016148,,,,
,7,2087,,,,,,0.9999699592590332,0.9999699592590332,0.9999969005584717,0.996766778079345
0.0002011207543546334,8,2089,,,,,,,,,
0.00035162450512871146,8,2099,,,,,,,,,
0.0001505655236542225,8,2109,,,,,,,,,
